date,state,district,market,commodity,variety,grade,min_price,max_price,modal_price
2026-07-28,Andhra Pradesh,Nandyal,Nandyal APMC,Paddy(Common),Paddy,Local,2400.0,2400.0,2400.0
2026-07-31,Andhra Pradesh,SPSR Nellore,Kovur APMC,Paddy(Common),Paddy,Local,2320.0,2500.0,2369.0
2026-07-30,Andhra Pradesh,SPSR Nellore,Udayagiri APMC,Paddy(Common),Paddy,Local,2440.0,2460.0,2450.0
2026-07-30,Andhra Pradesh,Palnadu,Ipur APMC,Paddy(Common),Paddy,FAQ,2350.0,2550.0,2400.0
2026-07-30,Andhra Pradesh,Srikakulam,Narasannapet APMC,Paddy(Common),Paddy,FAQ,2369.0,2369.0,2369.0
2026-07-30,Andhra Pradesh,YSR Kadapa,Proddatur APMC,Paddy(Common),Paddy,Local,2450.0,2450.0,2450.0
2026-07-30,Andhra Pradesh,West Godavari,Palakole APMC,Paddy(Common),Paddy,Local,2375.0,2375.0,2375.0
2026-07-30,Andhra Pradesh,Dr.B.R.A.Konaseema,Ramachandrapuram APMC,Paddy(Common),Paddy,FAQ,2369.0,2418.0,2369.0
2026-07-31,Andhra Pradesh,Srikakulam,Amadalavalasa APMC,Paddy(Common),Paddy,FAQ,2369.0,2369.0,2369.0
2026-07-31,Andhra Pradesh,Srikakulam,Narasannapet APMC,Paddy(Common),Paddy,FAQ,2369.0,2369.0,2369.0
2026-07-31,Andhra Pradesh,Prakasam,Addanki APMC,Paddy(Common),Paddy,Local,2390.0,2420.0,2400.0
2026-07-30,Andhra Pradesh,Palnadu,Pidugurala APMC,Paddy(Common),Paddy,FAQ,2400.0,2400.0,2400.0
2026-08-01,Andhra Pradesh,Srikakulam,Kothabommali APMC,Paddy(Common),Paddy,Local,2500.0,2500.0,2500.0
2026-08-01,Andhra Pradesh,Palnadu,Rompicherla APMC,Paddy(Common),Paddy,FAQ,2300.0,2480.0,2400.0
2026-08-01,Andhra Pradesh,Srikakulam,Amadalavalasa APMC,Paddy(Common),Paddy,FAQ,2369.0,2369.0,2369.0
2026-08-01,Andhra Pradesh,Palnadu,Ipur APMC,Paddy(Common),Paddy,FAQ,2350.0,2750.0,2500.0
2026-08-01,Andhra Pradesh,Anakapally,Chodavaram APMC,Paddy(Common),Paddy,Local,2200.0,2400.0,2300.0
2026-08-01,Andhra Pradesh,Nandyal,Nandyal APMC,Paddy(Common),Paddy,Local,2400.0,2400.0,2400.0
2026-08-02,Andhra Pradesh,Srikakulam,Kothabommali APMC,Paddy(Common),Paddy,Local,2500.0,2500.0,2500.0
2026-08-02,Andhra Pradesh,Srikakulam,Narasannapet APMC,Paddy(Common),Paddy,FAQ,2369.0,2369.0,2369.0
2026-08-03,Andhra Pradesh,Srikakulam,Kothabommali APMC,Paddy(Common),Paddy,Local,2500.0,2500.0,2500.0
2026-08-03,Andhra Pradesh,Kakinada,Samalkot APMC,Paddy(Common),Paddy,FAQ,2369.0,2389.0,2369.0
2026-08-03,Andhra Pradesh,Palnadu,Ipur APMC,Paddy(Common),Paddy,FAQ,2350.0,2550.0,2400.0
2026-08-04,Andhra Pradesh,Srikakulam,Kothabommali APMC,Paddy(Common),Paddy,Local,2500.0,2500.0,2500.0
2026-08-03,Andhra Pradesh,Tirupathi,Nagalapuram APMC,Paddy(Common),Paddy,Local,2312.5,2337.5,2325.0
2026-08-03,Andhra Pradesh,Srikakulam,Pathapatnam APMC,Paddy(Common),Paddy,FAQ,2369.0,2500.0,2369.0
2026-08-04,Andhra Pradesh,Palnadu,Narasaraopet APMC,Paddy(Common),Paddy,FAQ,3000.0,3000.0,3000.0
2026-08-03,Andhra Pradesh,Krishna,Penamaluru (HQ-Kankipadu) APMC,Paddy(Common),Paddy,Local,2369.0,2369.0,2369.0
2026-08-03,Andhra Pradesh,SPSR Nellore,Udayagiri APMC,Paddy(Common),Paddy,Local,2444.0,2464.0,2454.0
2026-08-05,Andhra Pradesh,Palnadu,Narasaraopet APMC,Paddy(Common),Paddy,FAQ,3000.0,3000.0,3000.0
2026-08-04,Andhra Pradesh,Srikakulam,Pathapatnam APMC,Paddy(Common),Paddy,FAQ,2369.0,2500.0,2369.0
2026-08-05,Andhra Pradesh,SPSR Nellore,Kovur APMC,Paddy(Common),Paddy,Local,3093.33256,3333.3325,3158.665877
2026-08-04,Andhra Pradesh,Srikakulam,Narasannapet APMC,Paddy(Common),Paddy,FAQ,2369.0,2369.0,2369.0
2026-08-04,Andhra Pradesh,YSR Kadapa,Proddatur APMC,Paddy(Common),Paddy,Local,2500.0,2500.0,2500.0
2026-08-04,Andhra Pradesh,SPSR Nellore,Udayagiri APMC,Paddy(Common),Paddy,Local,2444.0,2464.0,2454.0
2026-08-04,Andhra Pradesh,Tirupathi,B.N.Kandriga APMC,Paddy(Common),Paddy,Local,2200.0,2200.0,2200.0
2026-08-05,Andhra Pradesh,Srikakulam,Narasannapet APMC,Paddy(Common),Paddy,FAQ,2369.0,2369.0,2369.0
2026-07-31,Andhra Pradesh,Kakinada,Sampara (Kakinada Rural) APMC,Paddy(Common),Paddy Medium,FAQ,2369.0,2389.0,2379.0
2026-07-25,Andhra Pradesh,Kakinada,Sampara (Kakinada Rural) APMC,Paddy(Common),Paddy Medium,Local,2369.0,2389.0,2379.0
2026-07-29,Andhra Pradesh,Tirupathi,Srikalahasti APMC,Paddy(Common),Paddy Medium,Local,2200.0,2500.0,2350.0
2026-07-28,Andhra Pradesh,Kakinada,Sampara (Kakinada Rural) APMC,Paddy(Common),Paddy Medium,FAQ,2369.0,2380.0,2379.0
2026-08-05,Andhra Pradesh,Kakinada,Sampara (Kakinada Rural) APMC,Paddy(Common),Paddy Medium,FAQ,2369.0,2389.0,2379.0
2026-07-30,Andhra Pradesh,Visakhapatnam,Bhimunipatnam APMC,Paddy(Common),Samba Masuri,Local,2369.0,2369.0,2369.0
2026-08-04,Andhra Pradesh,Visakhapatnam,Bhimunipatnam APMC,Paddy(Common),Samba Masuri,Local,2369.0,2369.0,2369.0
2026-07-23,Andhra Pradesh,Srikakulam,Ichapuram APMC,Paddy(Common),Sannalu,Local,2369.0,2369.0,2369.0
2026-07-27,Andhra Pradesh,Srikakulam,Ichapuram APMC,Paddy(Common),Sannalu,Local,2369.0,2369.0,2369.0
2026-07-28,Andhra Pradesh,Srikakulam,Ichapuram APMC,Paddy(Common),Sannalu,Local,2369.0,2369.0,2369.0
2026-07-30,Andhra Pradesh,Srikakulam,Ichapuram APMC,Paddy(Common),Sannalu,Local,2369.0,2369.0,2369.0
2026-07-07,Andhra Pradesh,NTR,Tiruvuru APMC,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2026-07-08,Andhra Pradesh,NTR,Tiruvuru APMC,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2026-07-13,Andhra Pradesh,NTR,Tiruvuru APMC,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2026-07-14,Andhra Pradesh,NTR,Tiruvuru APMC,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2026-07-17,Andhra Pradesh,NTR,Tiruvuru APMC,Paddy(Common),Sona,Local,2500.0,2500.0,2500.0
2026-07-28,Andhra Pradesh,Nandyal,Atmakur (Nandyal District) APMC,Paddy(Common),Sona,FAQ,2400.0,2400.0,2400.0
2026-07-25,Andhra Pradesh,NTR,Tiruvuru APMC,Paddy(Common),Sona,Local,2500.0,2500.0,2500.0
2026-07-29,Andhra Pradesh,NTR,Tiruvuru APMC,Paddy(Common),Sona,Local,2600.0,2700.0,2655.88
2026-07-31,Andhra Pradesh,NTR,Tiruvuru APMC,Paddy(Common),Sona,Local,2550.0,2550.0,2550.0
2026-07-30,Andhra Pradesh,NTR,Tiruvuru APMC,Paddy(Common),Sona,Local,2550.0,2550.0,2550.0
2026-08-01,Andhra Pradesh,NTR,Tiruvuru APMC,Paddy(Common),Sona,Local,2600.0,2600.0,2600.0
2026-08-04,Andhra Pradesh,NTR,Tiruvuru APMC,Paddy(Common),Sona,Local,2700.0,2700.0,2700.0
2026-07-23,Andhra Pradesh,Nandyal,Banaganapalli APMC,Paddy(Common),Sona Mahsuri,FAQ,2000.0,2400.0,2200.0
2026-07-30,Andhra Pradesh,Nandyal,Banaganapalli APMC,Paddy(Common),Sona Mahsuri,FAQ,2000.0,2400.0,2200.0
2026-08-01,Andhra Pradesh,Nandyal,Banaganapalli APMC,Paddy(Common),Sona Mahsuri,FAQ,2000.0,2400.0,2200.0
2026-08-04,Andhra Pradesh,Nandyal,Panyam APMC,Paddy(Common),Sona Mahsuri,FAQ,2300.0,2300.0,2300.0
2026-08-04,Andhra Pradesh,Nandyal,Banaganapalli APMC,Paddy(Common),Sona Mahsuri,FAQ,2100.0,2350.0,2200.0
2026-07-24,Andhra Pradesh,Kakinada,Prattipadu APMC,Paddy(Common),Common,FAQ,2369.0,2380.0,2369.0
2026-07-30,Andhra Pradesh,Srikakulam,Palasa APMC,Paddy(Common),Common,FAQ,2369.0,2369.0,2369.0
2026-07-30,Andhra Pradesh,East Godavari,Nidadavolu APMC,Paddy(Common),Common,Local,2445.0,2445.0,2445.0
2026-08-01,Andhra Pradesh,Kakinada,Kakinada (Urban) APMC,Paddy(Common),Common,FAQ,2369.0,2390.0,2375.0
2026-08-01,Andhra Pradesh,Srikakulam,Palasa APMC,Paddy(Common),Common,FAQ,2369.0,2369.0,2369.0
2026-08-02,Andhra Pradesh,Srikakulam,Palasa APMC,Paddy(Common),Common,FAQ,2369.0,2369.0,2369.0
2026-08-04,Andhra Pradesh,Kakinada,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2380.0,2369.0
2026-08-03,Andhra Pradesh,East Godavari,Nidadavolu APMC,Paddy(Common),Common,Local,2445.0,2445.0,2445.0
2026-08-05,Andhra Pradesh,Srikakulam,Palasa APMC,Paddy(Common),Common,FAQ,2369.0,2369.0,2369.0
2026-08-05,Andhra Pradesh,Palnadu,Rajupalem APMC,Paddy(Common),Common,Non-FAQ,2000.0,2000.0,2000.0
2026-08-04,Andhra Pradesh,Srikakulam,Palasa APMC,Paddy(Common),Common,FAQ,2369.0,2369.0,2369.0
2026-07-31,Andhra Pradesh,Ananthapuramu,RAYADURG APMC,Paddy(Common),I.R.-64,Grade Range-1,3200.0,3600.0,3400.0
2026-07-22,Andhra Pradesh,Ananthapuramu,RAYADURG APMC,Paddy(Common),I.R. 64,Grade Range-1,3000.0,3300.0,3200.0
2026-07-29,Andhra Pradesh,Ananthapuramu,RAYADURG APMC,Paddy(Common),I.R. 64,Local,3200.0,3600.0,3400.0
2026-07-25,Andhra Pradesh,Ananthapuramu,RAYADURG APMC,Paddy(Common),I.R. 64,Grade Range-2,3200.0,3550.0,3400.0
2026-07-27,Andhra Pradesh,Ananthapuramu,RAYADURG APMC,Paddy(Common),I.R. 64,Grade Range-2,3200.0,3600.0,3400.0
2026-08-01,Andhra Pradesh,Ananthapuramu,RAYADURG APMC,Paddy(Common),I.R. 64,Grade Range-2,3200.0,3600.0,3400.0
2026-07-23,Andhra Pradesh,Srikakulam,Hiramandalam APMC,Paddy(Common),Masuri,Local,2500.0,2500.0,2500.0
2026-07-29,Andhra Pradesh,Srikakulam,Hiramandalam APMC,Paddy(Common),Masuri,Local,2410.0,2410.0,2410.0
2026-07-07,Andhra Pradesh,Krishna,Penamaluru (HQ-Kankipadu) APMC,Paddy(Common),MTU-1001,Local,2369.0,2369.0,2369.0
2026-07-09,Andhra Pradesh,Krishna,Penamaluru (HQ-Kankipadu) APMC,Paddy(Common),MTU-1001,Local,2369.0,2369.0,2369.0
2026-07-15,Andhra Pradesh,Krishna,Penamaluru (HQ-Kankipadu) APMC,Paddy(Common),MTU-1001,Local,2369.0,2369.0,2369.0
2026-07-31,Andhra Pradesh,West Godavari,Undi APMC,Paddy(Common),MTU-1001,Local,2369.0,2369.0,2369.0
2026-07-22,Andhra Pradesh,Krishna,Penamaluru (HQ-Kankipadu) APMC,Paddy(Common),MTU-1001,Local,2369.0,2369.0,2369.0
2026-07-23,Andhra Pradesh,Srikakulam,Srikakulam APMC,Paddy(Common),MTU-1001,Local,2400.0,2400.0,2400.0
2026-07-23,Andhra Pradesh,West Godavari,Tanuku APMC,Paddy(Common),MTU-1001,Local,2445.0,2445.0,2445.0
2026-07-23,Andhra Pradesh,Eluru,Kaikaluru APMC,Paddy(Common),MTU-1001,Local,2440.0,2440.0,2440.0
2026-07-25,Andhra Pradesh,West Godavari,Undi APMC,Paddy(Common),MTU-1001,Local,2369.0,2369.0,2369.0
2026-07-24,Andhra Pradesh,West Godavari,Undi APMC,Paddy(Common),MTU-1001,Local,2369.0,2369.0,2369.0
2026-07-24,Andhra Pradesh,Eluru,Kaikaluru APMC,Paddy(Common),MTU-1001,Local,2440.0,2440.0,2440.0
2026-07-25,Andhra Pradesh,Eluru,Kalidindi APMC,Paddy(Common),MTU-1001,Local,2440.0,2440.0,2440.0
2026-07-27,Andhra Pradesh,West Godavari,Narsapuram APMC,Paddy(Common),MTU-1001,Local,2445.0,2445.0,2445.0
2026-07-26,Andhra Pradesh,West Godavari,Narsapuram APMC,Paddy(Common),MTU-1001,Local,2445.0,2445.0,2445.0
2026-07-27,Andhra Pradesh,West Godavari,Undi APMC,Paddy(Common),MTU-1001,Local,2369.0,2369.0,2369.0
2026-08-03,Andhra Pradesh,West Godavari,Narsapuram APMC,Paddy(Common),MTU-1001,Local,2445.0,2445.0,2445.0
2026-08-02,Andhra Pradesh,Krishna,Penamaluru (HQ-Kankipadu) APMC,Paddy(Common),MTU-1001,Local,2441.0,2441.0,2441.0
2026-08-04,Andhra Pradesh,Eluru,Kaikaluru APMC,Paddy(Common),MTU-1001,Local,2440.0,2440.0,2440.0
2026-08-05,Andhra Pradesh,Krishna,Penamaluru (HQ-Kankipadu) APMC,Paddy(Common),MTU-1001,Local,2441.0,2441.0,2441.0
2026-08-05,Andhra Pradesh,Eluru,Kaikaluru APMC,Paddy(Common),MTU-1001,Local,2440.0,2440.0,2440.0
2026-08-05,Andhra Pradesh,Eluru,Kalidindi APMC,Paddy(Common),MTU-1001,Local,2440.0,2440.0,2440.0
2026-07-08,Andhra Pradesh,East Godavari,Kovvur APMC,Paddy(Common),MTU-1010,Grade Range-2,2400.0,2400.0,2400.0
2026-07-10,Andhra Pradesh,East Godavari,Kovvur APMC,Paddy(Common),MTU-1010,Grade Range-2,2400.0,2400.0,2400.0
2026-07-25,Andhra Pradesh,Tirupathi,Naidupet APMC,Paddy(Common),MTU-1010,Local,2480.0,2520.0,2500.0
2026-07-30,Andhra Pradesh,SPSR Nellore,Gudur APMC,Paddy(Common),MTU-1010,Local,2369.0,2450.0,2425.0
2026-07-31,Andhra Pradesh,East Godavari,Kovvur APMC,Paddy(Common),MTU-1010,Grade Range-2,2441.0,2441.0,2441.0
2026-08-04,Andhra Pradesh,SPSR Nellore,Gudur APMC,Paddy(Common),MTU-1010,Local,2389.0,2450.0,2425.0
2026-08-05,Andhra Pradesh,SPSR Nellore,Gudur APMC,Paddy(Common),MTU-1010,Local,2389.0,2450.0,2420.0
2026-08-01,Andhra Pradesh,Krishna,Malleswaram (HQ-Bantumili) APMC,Paddy(Common),MTU-2077,Grade Range-1,2900.0,3000.0,2950.0
2026-07-24,Andhra Pradesh,SPSR Nellore,Udayagiri APMC,Paddy(Common),Nellore Sanna,Grade Range-3,2369.0,2489.0,2379.0
2026-07-17,Andhra Pradesh,SPSR Nellore,Atmakur (SPSR Nellore District) APMC,Paddy(Common),Nellore Sanna,FAQ,2300.0,2400.0,2369.0
2026-07-26,Andhra Pradesh,SPSR Nellore,Atmakur (SPSR Nellore District) APMC,Paddy(Common),Nellore Sanna,FAQ,2300.0,2400.0,2369.0
2026-07-28,Andhra Pradesh,SPSR Nellore,Atmakur (SPSR Nellore District) APMC,Paddy(Common),Nellore Sanna,FAQ,2300.0,2400.0,2369.0
2026-08-03,Andhra Pradesh,SPSR Nellore,Atmakur (SPSR Nellore District) APMC,Paddy(Common),Nellore Sanna,FAQ,2300.0,2400.0,2369.0
2026-07-25,Andhra Pradesh,Krishna,Pedana APMC,Paddy(Common),NO. 2716,Local,2369.0,2400.0,2380.0
2026-07-25,Andhra Pradesh,Krishna,Malleswaram (HQ-Bantumili) APMC,Paddy(Common),NO. 2716,Grade Range-1,2900.0,3000.0,2950.0
2026-07-27,Andhra Pradesh,Krishna,Pedana APMC,Paddy(Common),NO. 2716,Local,2369.0,2400.0,2390.0
2026-07-29,Andhra Pradesh,Krishna,Pedana APMC,Paddy(Common),NO. 2716,Local,2369.0,2400.0,2389.0
2026-08-04,Andhra Pradesh,Krishna,Pedana APMC,Paddy(Common),NO. 2716,Local,2369.0,2400.0,2380.0
2026-07-24,Andhra Pradesh,Prakasam,Kandukur APMC,Paddy(Common),Other,Local,2380.0,2450.0,2410.0
2026-07-24,Andhra Pradesh,Prakasam,Addanki APMC,Paddy(Common),Other,Local,2390.0,2430.0,2400.0
2026-07-26,Andhra Pradesh,Prakasam,Addanki APMC,Paddy(Common),Other,Local,2390.0,2430.0,2400.0
2026-07-27,Andhra Pradesh,Prakasam,Kandukur APMC,Paddy(Common),Other,Local,2380.0,2450.0,2410.0
2026-07-24,Andhra Pradesh,Nandyal,Nandyal APMC,Paddy(Common),Other,FAQ,2000.0,2400.0,2000.0
2026-07-30,Andhra Pradesh,Prakasam,Kandukur APMC,Paddy(Common),Other,Local,2380.0,2450.0,2400.0
2026-07-31,Andhra Pradesh,Bapatla,Parchur APMC,Paddy(Common),Other,FAQ,2300.0,2500.0,2400.0
2026-08-01,Andhra Pradesh,Prakasam,Kandukur APMC,Paddy(Common),Other,Local,2380.0,2450.0,2400.0
2026-08-05,Andhra Pradesh,SPSR Nellore,Kavali APMC,Paddy(Common),Other,Local,2380.0,2450.0,2410.0
2025-12-26,Andhra Pradesh,Kurnool,Nandyal APMC,Paddy(Common),Paddy,Grade Range-2,2100.0,2100.0,2100.0
2025-12-16,Andhra Pradesh,Visakhapatnam,Chintapally APMC,Paddy(Common),Other,FAQ,2500.0,2500.0,2500.0
2025-12-09,Andhra Pradesh,Kurnool,Nandyal APMC,Paddy(Common),Paddy,Local,2200.0,2200.0,2200.0
2025-12-02,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-12-06,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-12-10,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-12-17,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-12-31,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-12-10,Andhra Pradesh,Krishna,Divi APMC,Paddy(Common),B P T,FAQ,2300.0,2400.0,2350.0
2025-12-06,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2025-12-09,Andhra Pradesh,Krishna,Tiruvuru APMC,Paddy(Common),Sona,Local,2500.0,2500.0,2500.0
2025-12-06,Andhra Pradesh,Kurnool,Nandyal APMC,Paddy(Common),Sona Mahsuri,Grade Range-1,2400.0,2400.0,2400.0
2025-11-01,Andhra Pradesh,Krishna,Tiruvuru APMC,Paddy(Common),Sona,FAQ,2400.0,2700.0,2600.0
2026-07-28,Andhra Pradesh,Srikakulam,Jalumuru APMC,Paddy(Common),1121,FAQ,2369.0,2369.0,2369.0
2026-08-03,Andhra Pradesh,West Godavari,Achanta APMC,Paddy(Common),1121,Local,2359.0,2375.0,2369.0
2026-08-04,Andhra Pradesh,Dr.B.R.A.Konaseema,Mummidivaram APMC,Paddy(Common),1121,FAQ,2369.0,2468.0,2369.0
2026-08-05,Andhra Pradesh,West Godavari,Achanta APMC,Paddy(Common),1121,Local,2359.0,2375.0,2369.0
2025-12-04,Andhra Pradesh,Kurnool,Nandyal APMC,Paddy(Common),Sona Mahsuri,Grade Range-1,2300.0,2300.0,2300.0
2025-12-31,Andhra Pradesh,Kurnool,Nandyal APMC,Paddy(Common),Sona Mahsuri,Grade Range-2,2000.0,2000.0,2000.0
2025-12-11,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-12-16,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-12-23,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-12-05,Andhra Pradesh,Krishna,Divi APMC,Paddy(Common),B P T,FAQ,2300.0,2400.0,2350.0
2025-12-12,Andhra Pradesh,Krishna,Divi APMC,Paddy(Common),B P T,FAQ,2300.0,2400.0,2350.0
2025-12-31,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-01-07,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2026-01-12,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2026-01-24,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2026-01-01,Andhra Pradesh,Kurnool,Nandyal APMC,Paddy(Common),B P T,FAQ,2100.0,2100.0,2100.0
2026-01-11,Andhra Pradesh,Krishna,Divi APMC,Paddy(Common),B P T,FAQ,2300.0,2400.0,2350.0
2026-01-22,Andhra Pradesh,Krishna,Divi APMC,Paddy(Common),B P T,FAQ,2300.0,2400.0,2350.0
2026-01-29,Andhra Pradesh,Kurnool,Nandyal APMC,Paddy(Common),Sona Mahsuri,Grade Range-1,2400.0,2400.0,2400.0
2026-02-02,Andhra Pradesh,Kurnool,Nandyal APMC,Paddy(Common),Sona Mahsuri,Grade Range-1,2222.0,2222.0,2222.0
2026-02-09,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2026-03-17,Andhra Pradesh,Nellore,Rapur APMC,Paddy(Common),Common,Local,2390.0,2460.0,2430.0
2026-03-27,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2369.0
2026-03-31,Andhra Pradesh,Nellore,Rapur APMC,Paddy(Common),Common,Local,2390.0,2480.0,2460.0
2026-03-10,Andhra Pradesh,Nellore,Atmakur(SPS) APMC,Paddy(Common),Nellore Sanna,FAQ,3093.33256,3199.9992,3158.665877
2026-03-20,Andhra Pradesh,Nellore,Atmakur(SPS) APMC,Paddy(Common),Nellore Sanna,FAQ,2300.0,2400.0,2369.0
2026-03-30,Andhra Pradesh,Nellore,Atmakur(SPS) APMC,Paddy(Common),Nellore Sanna,FAQ,2300.0,2400.0,2369.0
2026-03-31,Andhra Pradesh,Nellore,Atmakur(SPS) APMC,Paddy(Common),Nellore Sanna,FAQ,2300.0,2400.0,2369.0
2025-11-05,Andhra Pradesh,Krishna,Tiruvuru APMC,Paddy(Common),Sona,Non-FAQ,2200.0,2400.0,2300.0
2025-11-14,Andhra Pradesh,Krishna,Tiruvuru APMC,Paddy(Common),Sona,Local,2500.0,2500.0,2500.0
2025-11-29,Andhra Pradesh,Krishna,Tiruvuru APMC,Paddy(Common),Sona,Local,2500.0,2500.0,2500.0
2025-11-13,Andhra Pradesh,Kurnool,Nandyal APMC,Paddy(Common),Sona Mahsuri,Local,2300.0,2300.0,2300.0
2025-11-03,Andhra Pradesh,Kurnool,Nandyal APMC,Paddy(Common),Sona Mahsuri,Non-FAQ,2100.0,2100.0,2100.0
2025-11-26,Andhra Pradesh,Kurnool,Nandyal APMC,Paddy(Common),Sona Mahsuri,Grade Range-1,3400.0,3400.0,3400.0
2025-11-14,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-11-18,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-11-17,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-11-19,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-11-24,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-11-29,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-11-12,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2025-11-19,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2025-11-22,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2025-11-25,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2025-11-27,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2025-11-14,Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2025-11-01,Andhra Pradesh,Krishna,Divi APMC,Paddy(Common),B P T,FAQ,2300.0,2400.0,2350.0
2025-11-18,Andhra Pradesh,Krishna,Divi APMC,Paddy(Common),B P T,FAQ,2200.0,2400.0,2369.0
2025-11-21,Andhra Pradesh,Krishna,Divi APMC,Paddy(Common),B P T,FAQ,2300.0,2400.0,2369.0
2026-04-04,Andhra Pradesh,SPSR Nellore,Atmakur (SPSR Nellore District) APMC,Paddy(Common),Nellore Sanna,FAQ,2300.0,2400.0,2369.0
2026-04-10,Andhra Pradesh,SPSR Nellore,Rapur APMC,Paddy(Common),Common,Local,2390.0,2480.0,2440.0
2026-04-17,Andhra Pradesh,SPSR Nellore,Rapur APMC,Paddy(Common),Common,Local,2380.0,2460.0,2420.0
2026-04-23,Andhra Pradesh,SPSR Nellore,Rapur APMC,Paddy(Common),Common,Local,2380.0,2430.0,2410.0
2026-04-01,Andhra Pradesh,Kakinada,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-04-02,Andhra Pradesh,Kakinada,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-04-03,Andhra Pradesh,Kakinada,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-04-05,Andhra Pradesh,Kakinada,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-04-09,Andhra Pradesh,Kakinada,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-04-16,Andhra Pradesh,Kakinada,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
2026-04-15,Andhra Pradesh,Kakinada,Jaggampet APMC,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0
