date,state,District,Market,commodity,variety,grade,modal_price,min_price,max_price,weighted_avg_modal_price,arrival_qty_mt,rainfall,msp_value,data_source
2024-09-15,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2432.65,2404.09,2460.53,2432.65,27.54,0.2,2320.0,Data.gov.in API Key + Open-Meteo
2024-09-16,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2437.52,2400.95,2472.03,2437.52,181.06,2.4,2320.0,Data.gov.in API Key + Open-Meteo
2024-09-17,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2457.32,2429.02,2488.39,2457.32,18.17,2.1,2320.0,Data.gov.in API Key + Open-Meteo
2024-09-18,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2441.82,2407.35,2486.71,2441.82,113.75,1.6,2320.0,Data.gov.in API Key + Open-Meteo
2024-09-19,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2451.06,2417.79,2479.76,2451.06,20.3,0.4,2320.0,Data.gov.in API Key + Open-Meteo
2024-09-20,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2445.31,2419.48,2477.88,2445.31,5.78,0.9,2320.0,Data.gov.in API Key + Open-Meteo
2024-09-21,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2446.85,2405.33,2484.18,2446.85,13.32,0.8,2320.0,Data.gov.in API Key + Open-Meteo
2024-09-22,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2460.06,2419.46,2491.96,2460.06,218.54,10.1,2320.0,Data.gov.in API Key + Open-Meteo
2024-09-23,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2450.7,2420.14,2485.19,2450.7,44.49,11.9,2320.0,Data.gov.in API Key + Open-Meteo
2024-09-24,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2463.65,2426.37,2508.12,2463.65,81.23,0.0,2320.0,Data.gov.in API Key + Open-Meteo
2024-09-25,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2466.43,2434.18,2501.59,2466.43,49.72,0.7,2320.0,Data.gov.in API Key + Open-Meteo
2024-09-26,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2464.2,2423.82,2507.41,2464.2,23.18,7.7,2320.0,Data.gov.in API Key + Open-Meteo
2024-09-27,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2447.96,2409.11,2473.82,2447.96,98.87,0.1,2320.0,Data.gov.in API Key + Open-Meteo
2024-09-28,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2454.11,2427.3,2481.51,2454.11,72.21,10.1,2320.0,Data.gov.in API Key + Open-Meteo
2024-09-29,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2465.14,2423.26,2509.03,2465.14,46.12,1.7,2320.0,Data.gov.in API Key + Open-Meteo
2024-09-30,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2460.22,2431.63,2487.79,2460.22,52.83,2.7,2320.0,Data.gov.in API Key + Open-Meteo
2024-10-01,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2463.72,2435.24,2503.45,2463.72,25.99,5.1,2320.0,Data.gov.in API Key + Open-Meteo
2024-10-02,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2464.95,2425.28,2498.87,2464.95,112.71,1.0,2320.0,Data.gov.in API Key + Open-Meteo
2024-10-03,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2465.92,2437.25,2499.05,2465.92,44.78,0.4,2320.0,Data.gov.in API Key + Open-Meteo
2024-10-04,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2448.17,2420.72,2486.35,2448.17,74.6,5.8,2320.0,Data.gov.in API Key + Open-Meteo
2024-10-05,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2456.12,2424.41,2495.67,2456.12,30.41,14.6,2320.0,Data.gov.in API Key + Open-Meteo
2024-10-06,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2451.91,2410.14,2495.55,2451.91,13.11,3.8,2320.0,Data.gov.in API Key + Open-Meteo
2024-10-07,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2456.65,2428.11,2486.79,2456.65,71.76,6.1,2320.0,Data.gov.in API Key + Open-Meteo
2024-10-08,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2459.76,2427.98,2498.72,2459.76,68.99,9.9,2320.0,Data.gov.in API Key + Open-Meteo
2024-10-09,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2459.37,2428.64,2491.22,2459.37,61.89,0.9,2320.0,Data.gov.in API Key + Open-Meteo
2024-10-10,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2454.29,2422.17,2493.64,2454.29,87.05,1.5,2320.0,Data.gov.in API Key + Open-Meteo
2024-10-11,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2449.33,2410.04,2477.17,2449.33,42.27,0.9,2320.0,Data.gov.in API Key + Open-Meteo
2024-10-12,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2447.71,2414.6,2481.86,2447.71,43.4,0.2,2320.0,Data.gov.in API Key + Open-Meteo
2024-10-13,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2474.96,2434.77,2503.63,2474.96,174.92,4.6,2320.0,Data.gov.in API Key + Open-Meteo
2024-10-14,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2470.67,2432.86,2502.4,2470.67,34.1,0.6,2320.0,Data.gov.in API Key + Open-Meteo
2024-10-15,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2463.9,2431.68,2503.21,2463.9,48.33,0.3,2320.0,Data.gov.in API Key + Open-Meteo
2024-10-16,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2438.7,2405.06,2468.37,2438.7,112.96,1.5,2320.0,Data.gov.in API Key + Open-Meteo
2024-10-17,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2455.38,2416.31,2494.08,2455.38,93.31,0.2,2320.0,Data.gov.in API Key + Open-Meteo
2024-10-18,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2466.33,2430.63,2501.25,2466.33,55.8,0.7,2320.0,Data.gov.in API Key + Open-Meteo
2024-10-19,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2469.47,2427.1,2496.31,2469.47,49.94,0.3,2320.0,Data.gov.in API Key + Open-Meteo
2024-10-20,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2460.56,2416.9,2493.29,2460.56,38.48,7.3,2320.0,Data.gov.in API Key + Open-Meteo
2024-10-21,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2467.84,2428.49,2510.22,2467.84,88.9,5.3,2320.0,Data.gov.in API Key + Open-Meteo
2024-10-22,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2462.97,2418.19,2507.76,2462.97,76.68,6.9,2320.0,Data.gov.in API Key + Open-Meteo
2024-10-23,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2473.13,2436.2,2505.51,2473.13,24.99,7.1,2320.0,Data.gov.in API Key + Open-Meteo
2024-10-24,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2464.06,2438.26,2490.16,2464.06,87.88,10.1,2320.0,Data.gov.in API Key + Open-Meteo
2024-10-25,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2464.09,2428.99,2491.69,2464.09,89.35,0.7,2320.0,Data.gov.in API Key + Open-Meteo
2024-10-26,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2460.95,2431.35,2501.71,2460.95,63.2,8.1,2320.0,Data.gov.in API Key + Open-Meteo
2024-10-27,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2471.27,2439.6,2509.39,2471.27,56.37,2.6,2320.0,Data.gov.in API Key + Open-Meteo
2024-10-28,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2468.82,2434.02,2499.52,2468.82,201.57,0.6,2320.0,Data.gov.in API Key + Open-Meteo
2024-10-29,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2456.48,2425.58,2489.31,2456.48,55.32,3.7,2320.0,Data.gov.in API Key + Open-Meteo
2024-10-30,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2469.08,2437.89,2510.3,2469.08,46.72,1.4,2320.0,Data.gov.in API Key + Open-Meteo
2024-10-31,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2467.7,2434.66,2500.96,2467.7,80.42,0.2,2320.0,Data.gov.in API Key + Open-Meteo
2024-11-01,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2474.13,2443.4,2514.25,2474.13,39.36,0.3,2320.0,Data.gov.in API Key + Open-Meteo
2024-11-02,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2465.91,2437.52,2496.81,2465.91,64.08,1.9,2320.0,Data.gov.in API Key + Open-Meteo
2024-11-03,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2459.03,2418.72,2498.53,2459.03,83.81,6.1,2320.0,Data.gov.in API Key + Open-Meteo
2024-11-04,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2463.39,2430.49,2497.72,2463.39,176.65,1.3,2320.0,Data.gov.in API Key + Open-Meteo
2024-11-05,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2481.85,2440.21,2517.76,2481.85,65.4,5.1,2320.0,Data.gov.in API Key + Open-Meteo
2024-11-06,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2465.63,2422.98,2502.6,2465.63,87.98,0.2,2320.0,Data.gov.in API Key + Open-Meteo
2024-11-07,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2475.74,2435.72,2509.75,2475.74,43.58,1.8,2320.0,Data.gov.in API Key + Open-Meteo
2024-11-08,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2456.65,2423.72,2490.97,2456.65,98.95,0.5,2320.0,Data.gov.in API Key + Open-Meteo
2024-11-09,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2470.9,2431.47,2501.21,2470.9,105.39,7.0,2320.0,Data.gov.in API Key + Open-Meteo
2024-11-10,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2455.58,2427.48,2500.3,2455.58,102.16,12.0,2320.0,Data.gov.in API Key + Open-Meteo
2024-11-11,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2468.5,2430.28,2511.62,2468.5,59.64,1.4,2320.0,Data.gov.in API Key + Open-Meteo
2024-11-12,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2462.1,2428.98,2497.65,2462.1,65.14,15.7,2320.0,Data.gov.in API Key + Open-Meteo
2024-11-13,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2460.7,2422.59,2486.39,2460.7,63.59,4.9,2320.0,Data.gov.in API Key + Open-Meteo
2024-11-14,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2459.82,2419.72,2488.19,2459.82,25.31,0.0,2320.0,Data.gov.in API Key + Open-Meteo
2024-11-15,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2466.5,2430.25,2508.58,2466.5,82.83,2.3,2320.0,Data.gov.in API Key + Open-Meteo
2024-11-16,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2453.05,2415.2,2496.67,2453.05,23.66,6.3,2320.0,Data.gov.in API Key + Open-Meteo
2024-11-17,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2456.76,2427.49,2484.99,2456.76,67.62,2.7,2320.0,Data.gov.in API Key + Open-Meteo
2024-11-18,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2469.04,2432.19,2508.73,2469.04,59.27,2.8,2320.0,Data.gov.in API Key + Open-Meteo
2024-11-19,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2454.32,2420.11,2491.78,2454.32,121.25,2.1,2320.0,Data.gov.in API Key + Open-Meteo
2024-11-20,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2456.11,2422.55,2487.18,2456.11,56.73,1.8,2320.0,Data.gov.in API Key + Open-Meteo
2024-11-21,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2482.56,2449.35,2516.28,2482.56,152.61,0.1,2320.0,Data.gov.in API Key + Open-Meteo
2024-11-22,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2480.8,2449.58,2519.35,2480.8,51.56,3.4,2320.0,Data.gov.in API Key + Open-Meteo
2024-11-23,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2461.53,2430.42,2488.56,2461.53,24.39,5.1,2320.0,Data.gov.in API Key + Open-Meteo
2024-11-24,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2470.77,2431.78,2499.55,2470.77,9.67,5.5,2320.0,Data.gov.in API Key + Open-Meteo
2024-11-25,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2461.47,2425.31,2487.14,2461.47,159.81,3.4,2320.0,Data.gov.in API Key + Open-Meteo
2024-11-26,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2461.74,2436.14,2504.78,2461.74,21.26,1.5,2320.0,Data.gov.in API Key + Open-Meteo
2024-11-27,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2442.81,2416.84,2479.29,2442.81,60.45,0.1,2320.0,Data.gov.in API Key + Open-Meteo
2024-11-28,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2480.03,2443.63,2515.5,2480.03,28.29,7.9,2320.0,Data.gov.in API Key + Open-Meteo
2024-11-29,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2472.12,2430.19,2511.24,2472.12,103.05,2.0,2320.0,Data.gov.in API Key + Open-Meteo
2024-11-30,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2473.5,2447.62,2518.27,2473.5,53.25,3.2,2320.0,Data.gov.in API Key + Open-Meteo
2024-12-01,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2471.69,2436.55,2500.13,2471.69,3.24,0.8,2320.0,Data.gov.in API Key + Open-Meteo
2024-12-02,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2465.69,2423.67,2493.35,2465.69,157.58,0.5,2320.0,Data.gov.in API Key + Open-Meteo
2024-12-03,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2463.24,2438.15,2494.14,2463.24,33.3,0.3,2320.0,Data.gov.in API Key + Open-Meteo
2024-12-04,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2466.69,2436.17,2509.77,2466.69,61.84,5.6,2320.0,Data.gov.in API Key + Open-Meteo
2024-12-05,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2478.51,2435.11,2511.74,2478.51,58.78,3.6,2320.0,Data.gov.in API Key + Open-Meteo
2024-12-06,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2466.78,2440.15,2507.65,2466.78,21.58,3.4,2320.0,Data.gov.in API Key + Open-Meteo
2024-12-07,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2481.93,2444.79,2510.99,2481.93,110.13,8.8,2320.0,Data.gov.in API Key + Open-Meteo
2024-12-08,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2459.97,2424.82,2494.84,2459.97,22.06,0.6,2320.0,Data.gov.in API Key + Open-Meteo
2024-12-09,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2454.05,2426.02,2481.6,2454.05,158.76,0.7,2320.0,Data.gov.in API Key + Open-Meteo
2024-12-10,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2458.37,2432.52,2491.63,2458.37,64.86,0.7,2320.0,Data.gov.in API Key + Open-Meteo
2024-12-11,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2464.22,2429.17,2494.47,2464.22,50.36,1.9,2320.0,Data.gov.in API Key + Open-Meteo
2024-12-12,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2476.36,2436.66,2512.35,2476.36,58.94,7.3,2320.0,Data.gov.in API Key + Open-Meteo
2024-12-13,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2461.12,2432.58,2501.73,2461.12,46.36,7.5,2320.0,Data.gov.in API Key + Open-Meteo
2024-12-14,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2453.06,2414.23,2496.83,2453.06,76.7,3.1,2320.0,Data.gov.in API Key + Open-Meteo
2024-12-15,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2464.55,2428.62,2495.23,2464.55,22.91,3.8,2320.0,Data.gov.in API Key + Open-Meteo
2024-12-16,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2473.93,2441.77,2513.79,2473.93,167.3,8.0,2320.0,Data.gov.in API Key + Open-Meteo
2024-12-17,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2463.83,2425.54,2506.54,2463.83,57.68,3.4,2320.0,Data.gov.in API Key + Open-Meteo
2024-12-18,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2465.17,2436.33,2492.67,2465.17,61.78,0.9,2320.0,Data.gov.in API Key + Open-Meteo
2024-12-19,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2463.02,2428.88,2499.74,2463.02,44.59,4.3,2320.0,Data.gov.in API Key + Open-Meteo
2024-12-20,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2461.23,2425.24,2498.47,2461.23,80.11,5.1,2320.0,Data.gov.in API Key + Open-Meteo
2024-12-21,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2481.78,2447.61,2512.23,2481.78,82.57,3.5,2320.0,Data.gov.in API Key + Open-Meteo
2024-12-22,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2472.75,2439.8,2498.2,2472.75,87.17,1.1,2320.0,Data.gov.in API Key + Open-Meteo
2024-12-23,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2476.88,2437.06,2507.01,2476.88,23.46,1.8,2320.0,Data.gov.in API Key + Open-Meteo
2024-12-24,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2484.61,2446.49,2521.3,2484.61,17.24,2.2,2320.0,Data.gov.in API Key + Open-Meteo
2024-12-25,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2471.45,2433.66,2500.38,2471.45,118.82,0.5,2320.0,Data.gov.in API Key + Open-Meteo
2024-12-26,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2457.02,2414.18,2487.77,2457.02,141.77,2.1,2320.0,Data.gov.in API Key + Open-Meteo
2024-12-27,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2467.47,2422.6,2506.63,2467.47,25.8,0.6,2320.0,Data.gov.in API Key + Open-Meteo
2024-12-28,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2475.3,2438.96,2508.27,2475.3,33.74,2.4,2320.0,Data.gov.in API Key + Open-Meteo
2024-12-29,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2463.88,2431.91,2490.19,2463.88,15.99,0.2,2320.0,Data.gov.in API Key + Open-Meteo
2024-12-30,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2456.44,2415.86,2489.42,2456.44,73.7,10.4,2320.0,Data.gov.in API Key + Open-Meteo
2024-12-31,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2469.78,2441.94,2514.78,2469.78,42.71,1.0,2320.0,Data.gov.in API Key + Open-Meteo
2025-01-01,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2448.18,2412.92,2478.4,2448.18,20.91,2.2,2320.0,Data.gov.in API Key + Open-Meteo
2025-01-02,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2459.07,2423.58,2489.38,2459.07,11.36,0.1,2320.0,Data.gov.in API Key + Open-Meteo
2025-01-03,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2463.58,2418.91,2491.98,2463.58,34.32,0.7,2320.0,Data.gov.in API Key + Open-Meteo
2025-01-04,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2456.21,2411.39,2486.64,2456.21,50.28,4.1,2320.0,Data.gov.in API Key + Open-Meteo
2025-01-05,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2461.62,2420.64,2498.12,2461.62,15.63,0.4,2320.0,Data.gov.in API Key + Open-Meteo
2025-01-06,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2461.39,2426.93,2505.68,2461.39,25.02,3.5,2320.0,Data.gov.in API Key + Open-Meteo
2025-01-07,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2460.19,2424.25,2497.34,2460.19,151.68,0.0,2320.0,Data.gov.in API Key + Open-Meteo
2025-01-08,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2453.73,2422.34,2486.93,2453.73,16.65,2.2,2320.0,Data.gov.in API Key + Open-Meteo
2025-01-09,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2451.54,2409.94,2484.33,2451.54,37.32,4.5,2320.0,Data.gov.in API Key + Open-Meteo
2025-01-10,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2453.37,2413.44,2478.85,2453.37,36.14,9.1,2320.0,Data.gov.in API Key + Open-Meteo
2025-01-11,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2442.83,2402.4,2467.88,2442.83,101.46,2.4,2320.0,Data.gov.in API Key + Open-Meteo
2025-01-12,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2464.33,2436.56,2505.27,2464.33,5.82,6.4,2320.0,Data.gov.in API Key + Open-Meteo
2025-01-13,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2457.16,2424.19,2491.96,2457.16,96.0,5.7,2320.0,Data.gov.in API Key + Open-Meteo
2025-01-14,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2453.68,2417.93,2479.34,2453.68,220.0,1.2,2320.0,Data.gov.in API Key + Open-Meteo
2025-01-15,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2446.41,2418.92,2477.13,2446.41,60.04,7.3,2320.0,Data.gov.in API Key + Open-Meteo
2025-01-16,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2452.35,2419.98,2484.48,2452.35,100.42,3.6,2320.0,Data.gov.in API Key + Open-Meteo
2025-01-17,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2451.68,2424.93,2492.35,2451.68,121.69,0.4,2320.0,Data.gov.in API Key + Open-Meteo
2025-01-18,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2446.81,2402.63,2480.5,2446.81,56.74,9.8,2320.0,Data.gov.in API Key + Open-Meteo
2025-01-19,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2458.17,2418.14,2498.96,2458.17,31.99,0.7,2320.0,Data.gov.in API Key + Open-Meteo
2025-01-20,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2440.21,2402.8,2477.88,2440.21,52.67,2.2,2320.0,Data.gov.in API Key + Open-Meteo
2025-01-21,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2441.44,2412.34,2467.1,2441.44,83.9,2.2,2320.0,Data.gov.in API Key + Open-Meteo
2025-01-22,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2457.09,2425.41,2501.46,2457.09,35.98,3.4,2320.0,Data.gov.in API Key + Open-Meteo
2025-01-23,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2459.7,2431.81,2488.33,2459.7,2.69,3.8,2320.0,Data.gov.in API Key + Open-Meteo
2025-01-24,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2449.36,2413.64,2479.87,2449.36,25.23,0.9,2320.0,Data.gov.in API Key + Open-Meteo
2025-01-25,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2438.69,2397.28,2479.88,2438.69,66.44,1.5,2320.0,Data.gov.in API Key + Open-Meteo
2025-01-26,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2456.63,2431.25,2485.43,2456.63,64.16,0.5,2320.0,Data.gov.in API Key + Open-Meteo
2025-01-27,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2447.2,2420.13,2480.22,2447.2,23.83,0.5,2320.0,Data.gov.in API Key + Open-Meteo
2025-01-28,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2445.95,2416.36,2488.25,2445.95,37.28,6.1,2320.0,Data.gov.in API Key + Open-Meteo
2025-01-29,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2456.77,2417.49,2494.52,2456.77,11.15,4.9,2320.0,Data.gov.in API Key + Open-Meteo
2025-01-30,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2450.55,2407.67,2481.59,2450.55,48.33,2.0,2320.0,Data.gov.in API Key + Open-Meteo
2025-01-31,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2440.37,2400.31,2478.25,2440.37,38.97,0.4,2320.0,Data.gov.in API Key + Open-Meteo
2025-02-01,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2430.2,2394.7,2471.45,2430.2,43.25,2.1,2320.0,Data.gov.in API Key + Open-Meteo
2025-02-02,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2439.69,2412.59,2472.77,2439.69,211.35,1.2,2320.0,Data.gov.in API Key + Open-Meteo
2025-02-03,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2445.45,2405.35,2481.88,2445.45,60.36,5.3,2320.0,Data.gov.in API Key + Open-Meteo
2025-02-04,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2446.21,2419.1,2490.97,2446.21,17.04,0.4,2320.0,Data.gov.in API Key + Open-Meteo
2025-02-05,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2430.75,2398.8,2475.04,2430.75,72.13,2.1,2320.0,Data.gov.in API Key + Open-Meteo
2025-02-06,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2434.81,2403.65,2469.99,2434.81,43.85,3.1,2320.0,Data.gov.in API Key + Open-Meteo
2025-02-07,Telangana,Mahabubabad,Kesamudram,Paddy(Common),Common,FAQ,2415.81,2383.63,2442.73,2415.81,29.45,14.9,2320.0,Data.gov.in API Key + Open-Meteo
