date,District,rainfall_mm,temp_max,temp_min,humidity,week_of_year,rainfall_7d,rainfall_anomaly_7d,heavy_rain_flag,dry_spell_flag
2022-01-16,Krishna,1.5,28.1,21.0,80,2,15.000000000000007,13.53333333333334,0,0
2022-01-17,Krishna,0.2,27.7,21.2,78,3,16.400000000000006,13.57380952380953,0,0
2022-01-18,Krishna,0.3,27.5,19.3,79,3,16.60000000000001,13.773809523809533,0,0
2022-01-19,Krishna,0.0,28.8,18.3,78,3,16.800000000000004,13.973809523809528,0,0
2022-01-20,Krishna,0.0,29.5,17.2,79,3,14.800000000000008,11.973809523809532,0,0
2022-01-21,Krishna,1.6,30.8,19.4,78,3,6.000000000000007,3.1738095238095307,0,0
2022-01-22,Krishna,0.6,30.5,19.8,82,3,5.000000000000007,2.1738095238095307,0,0
2022-01-23,Krishna,2.2,29.9,22.7,80,3,4.200000000000007,1.373809523809531,0,0
2022-01-24,Krishna,4.0,29.2,21.4,85,4,4.9000000000000075,2.326190476190484,0,0
2022-01-25,Krishna,0.0,30.3,18.1,70,4,8.700000000000006,6.126190476190483,0,0
2022-01-26,Krishna,2.4,28.4,20.6,81,4,8.400000000000006,5.826190476190482,0,0
2022-01-27,Krishna,0.6,30.0,19.8,77,4,10.800000000000006,8.226190476190482,0,0
2022-01-28,Krishna,0.0,29.5,19.6,75,4,11.400000000000007,8.826190476190483,0,0
2022-01-29,Krishna,0.0,28.4,18.8,77,4,9.800000000000006,7.2261904761904825,0,0
2022-01-30,Krishna,0.0,30.1,18.7,78,4,9.200000000000006,6.626190476190483,0,0
2022-01-31,Krishna,0.0,30.3,18.2,80,5,7.000000000000007,5.119047619047627,0,0
2022-02-01,Krishna,0.0,29.9,18.5,77,5,3.000000000000007,1.1190476190476264,0,0
2022-02-02,Krishna,0.0,29.5,17.5,77,5,3.000000000000007,1.1190476190476264,0,0
2022-02-03,Krishna,0.0,29.0,20.2,73,5,0.6000000000000071,-1.2809523809523737,0,0
2022-02-04,Krishna,0.4,31.5,21.7,72,5,0.0,-1.8809523809523807,0,0
2022-02-05,Krishna,0.0,31.4,19.5,77,5,0.4000000000000071,-1.4809523809523735,0,0
2022-02-06,Krishna,0.4,29.2,21.2,73,5,0.4000000000000071,-1.4809523809523735,0,0
2022-02-07,Krishna,0.0,29.1,20.0,73,6,0.8000000000000071,-0.2595238095238024,0,0
2022-02-08,Krishna,0.0,29.1,20.4,73,6,0.8000000000000071,-0.2595238095238024,0,0
2022-02-09,Krishna,0.0,29.3,21.3,71,6,0.8000000000000071,-0.2595238095238024,0,0
2022-02-10,Krishna,0.0,29.1,18.9,73,6,0.8000000000000071,-0.2595238095238024,0,0
2022-02-11,Krishna,0.0,32.0,18.9,74,6,0.8000000000000071,-0.2595238095238024,0,0
2022-02-12,Krishna,0.3,30.9,21.4,77,6,0.4000000000000071,-0.6595238095238024,0,0
2022-02-13,Krishna,0.2,28.8,20.9,77,6,0.7000000000000071,-0.3595238095238025,0,0
2022-02-14,Krishna,0.0,29.1,20.2,72,7,0.5000000000000071,-0.13809523809523117,0,0
2022-02-15,Krishna,0.0,28.8,19.1,72,7,0.5000000000000071,-0.13809523809523117,0,0
2022-02-16,Krishna,0.0,29.4,19.5,70,7,0.5000000000000071,-0.13809523809523117,0,0
2022-02-17,Krishna,0.0,29.0,20.0,75,7,0.5000000000000071,-0.13809523809523117,0,0
2022-02-18,Krishna,0.0,30.4,21.2,75,7,0.5000000000000071,-0.13809523809523117,0,0
2022-02-19,Krishna,0.0,29.8,20.2,76,7,0.5000000000000071,-0.13809523809523117,0,0
2022-02-20,Krishna,0.0,32.8,19.9,71,7,0.20000000000000712,-0.43809523809523115,0,0
2022-02-21,Krishna,1.5,32.3,21.0,78,8,0.0,-0.6952380952380959,0,0
2022-02-22,Krishna,0.0,32.3,22.2,79,8,1.500000000000007,0.8047619047619112,0,0
2022-02-23,Krishna,0.2,30.1,22.5,78,8,1.500000000000007,0.8047619047619112,0,0
2022-02-24,Krishna,0.0,30.2,21.2,76,8,1.700000000000007,1.0047619047619112,0,0
2022-02-25,Krishna,0.0,30.2,20.6,75,8,1.700000000000007,1.0047619047619112,0,0
2022-02-26,Krishna,0.0,30.7,20.1,76,8,1.700000000000007,1.0047619047619112,0,0
2022-02-27,Krishna,0.0,31.3,21.0,75,8,1.700000000000007,1.0047619047619112,0,0
2022-02-28,Krishna,0.0,31.5,19.8,74,9,1.700000000000007,0.3000000000000078,0,0
2022-03-01,Krishna,0.0,31.8,19.1,76,9,0.20000000000000712,-1.1999999999999922,0,0
2022-03-02,Krishna,0.0,31.8,20.1,71,9,0.20000000000000712,-1.1999999999999922,0,0
2022-03-03,Krishna,0.0,32.2,20.1,72,9,0.0,-1.3999999999999992,0,0
2022-03-04,Krishna,0.0,32.6,21.3,70,9,0.0,-1.3999999999999992,0,0
2022-03-05,Krishna,0.0,31.8,21.3,69,9,0.0,-1.3999999999999992,0,0
2022-03-06,Krishna,0.0,32.0,20.5,71,9,0.0,-1.3999999999999992,0,0
2022-03-07,Krishna,0.0,32.7,20.3,74,10,0.0,-0.7404761904761897,0,0
2022-03-08,Krishna,0.0,32.9,21.1,73,10,0.0,-0.7404761904761897,0,0
2022-03-09,Krishna,0.0,32.9,23.3,70,10,0.0,-0.7404761904761897,0,0
2022-03-10,Krishna,0.0,33.1,22.8,70,10,0.0,-0.7404761904761897,0,0
2022-03-11,Krishna,0.0,33.3,20.5,71,10,0.0,-0.7404761904761897,0,0
2022-03-12,Krishna,0.0,34.0,20.5,66,10,0.0,-0.7404761904761897,0,0
2022-03-13,Krishna,0.0,34.6,21.0,67,10,0.0,-0.7404761904761897,0,0
2022-03-14,Krishna,0.0,34.6,21.4,69,11,0.0,-1.6857142857142846,0,0
2022-03-15,Krishna,0.0,35.2,21.0,71,11,0.0,-1.6857142857142846,0,0
2022-03-16,Krishna,0.0,37.2,21.1,73,11,0.0,-1.6857142857142846,0,0
2022-03-17,Krishna,0.0,35.7,21.5,78,11,0.0,-1.6857142857142846,0,0
2022-03-18,Krishna,0.0,33.1,23.0,76,11,0.0,-1.6857142857142846,0,0
2022-03-19,Krishna,0.0,33.4,24.4,75,11,0.0,-1.6857142857142846,0,0
2022-03-20,Krishna,0.3,33.8,23.9,79,11,0.0,-1.6857142857142846,0,0
2022-03-21,Krishna,1.1,34.8,26.5,81,12,0.3000000000000071,-14.72619047619047,0,0
2022-03-22,Krishna,0.0,34.3,25.2,80,12,1.4000000000000072,-13.62619047619047,0,0
2022-03-23,Krishna,0.0,32.8,25.7,81,12,1.4000000000000072,-13.62619047619047,0,0
2022-03-24,Krishna,0.0,33.3,25.8,77,12,1.4000000000000072,-13.62619047619047,0,0
2022-03-25,Krishna,0.0,33.7,25.1,77,12,1.4000000000000072,-13.62619047619047,0,0
2022-03-26,Krishna,0.0,34.3,25.1,76,12,1.4000000000000072,-13.62619047619047,0,0
2022-03-27,Krishna,2.0,34.9,26.0,77,12,1.4000000000000072,-13.62619047619047,0,0
2022-03-28,Krishna,0.0,35.0,26.1,78,13,3.100000000000007,-5.58571428571428,0,0
2022-03-29,Krishna,0.0,34.7,26.2,78,13,2.000000000000007,-6.68571428571428,0,0
2022-03-30,Krishna,0.0,35.6,25.4,78,13,2.000000000000007,-6.68571428571428,0,0
2022-03-31,Krishna,0.0,35.2,26.4,77,13,2.000000000000007,-6.68571428571428,0,0
2022-04-01,Krishna,0.0,33.6,26.5,77,13,2.000000000000007,-6.68571428571428,0,0
2022-04-02,Krishna,0.0,34.0,26.4,73,13,2.000000000000007,-6.68571428571428,0,0
2022-04-03,Krishna,0.0,34.1,25.1,75,13,2.000000000000007,-6.68571428571428,0,0
2022-04-04,Krishna,0.0,33.5,26.3,74,14,0.0,-3.030952380952381,0,0
2022-04-05,Krishna,0.0,33.9,25.5,74,14,0.0,-3.030952380952381,0,0
2022-04-06,Krishna,0.0,34.1,24.4,74,14,0.0,-3.030952380952381,0,0
2022-04-07,Krishna,0.0,33.9,25.0,74,14,0.0,-3.030952380952381,0,0
2022-04-08,Krishna,0.0,33.5,23.6,76,14,0.0,-3.030952380952381,0,0
2022-04-09,Krishna,0.0,34.2,26.1,73,14,0.0,-3.030952380952381,0,0
2022-04-10,Krishna,0.0,33.9,24.5,76,14,0.0,-3.030952380952381,0,0
2022-04-11,Krishna,0.0,34.2,25.0,74,15,0.0,-4.754761904761904,0,0
2022-04-12,Krishna,0.0,33.9,24.7,74,15,0.0,-4.754761904761904,0,0
2022-04-13,Krishna,0.0,34.3,25.8,73,15,0.0,-4.754761904761904,0,0
2022-04-14,Krishna,0.0,34.7,25.5,75,15,0.0,-4.754761904761904,0,0
2022-04-15,Krishna,0.0,35.0,26.0,76,15,0.0,-4.754761904761904,0,0
2022-04-16,Krishna,0.0,35.6,27.2,75,15,0.0,-4.754761904761904,0,0
2022-04-17,Krishna,0.1,35.5,27.2,74,15,0.0,-4.754761904761904,0,0
2022-04-18,Krishna,0.0,36.9,26.8,73,16,0.10000000000000711,-3.259523809523803,0,0
2022-04-19,Krishna,0.0,36.4,27.1,73,16,0.10000000000000711,-3.259523809523803,0,0
2022-04-20,Krishna,0.0,36.3,27.2,74,16,0.10000000000000711,-3.259523809523803,0,0
2022-04-21,Krishna,0.0,34.4,27.5,71,16,0.10000000000000711,-3.259523809523803,0,0
2022-04-22,Krishna,0.0,35.1,26.0,67,16,0.10000000000000711,-3.259523809523803,0,0
2022-04-23,Krishna,0.1,36.1,26.7,71,16,0.10000000000000711,-3.259523809523803,0,0
2022-04-24,Krishna,0.0,38.3,26.1,72,16,0.20000000000000712,-3.1595238095238027,0,0
2022-04-25,Krishna,0.0,36.6,27.0,74,17,0.10000000000000711,-6.457142857142851,0,0
2022-04-26,Krishna,0.0,36.6,26.8,73,17,0.10000000000000711,-6.457142857142851,0,0
2022-04-27,Krishna,0.0,36.5,27.3,73,17,0.10000000000000711,-6.457142857142851,0,0
2022-04-28,Krishna,0.0,36.3,27.2,74,17,0.10000000000000711,-6.457142857142851,0,0
2022-04-29,Krishna,0.0,37.3,25.8,76,17,0.10000000000000711,-6.457142857142851,0,0
2022-04-30,Krishna,0.0,38.3,27.7,72,17,0.10000000000000711,-6.457142857142851,0,0
2022-05-01,Krishna,0.0,37.3,27.6,75,17,0.0,-6.557142857142858,0,0
2022-05-02,Krishna,0.0,36.7,28.0,76,18,0.0,-13.085714285714285,0,0
2022-05-03,Krishna,0.0,36.4,28.3,73,18,0.0,-13.085714285714285,0,0
2022-05-04,Krishna,0.2,35.8,28.2,69,18,0.0,-13.085714285714285,0,0
2022-05-05,Krishna,10.9,36.4,27.9,74,18,0.20000000000000712,-12.885714285714279,0,0
2022-05-06,Krishna,7.1,35.9,27.7,76,18,11.100000000000007,-1.9857142857142787,0,0
2022-05-07,Krishna,0.0,35.5,26.0,75,18,18.200000000000006,5.114285714285721,0,0
2022-05-08,Krishna,7.5,35.8,28.1,75,18,18.200000000000006,5.114285714285721,0,0
2022-05-09,Krishna,0.0,38.9,25.9,65,19,25.700000000000006,-2.1380952380952323,0,0
2022-05-10,Krishna,41.4,31.4,25.7,78,19,25.700000000000006,-2.1380952380952323,0,0
2022-05-11,Krishna,28.5,30.8,25.6,87,19,67.10000000000001,39.26190476190477,1,0
2022-05-12,Krishna,3.5,31.4,26.3,81,19,95.4,67.56190476190477,1,0
2022-05-13,Krishna,0.4,32.0,26.7,77,19,88.0,60.161904761904765,1,0
2022-05-14,Krishna,1.6,33.5,26.7,80,19,81.3,53.46190476190476,1,0
2022-05-15,Krishna,0.2,33.2,27.0,80,19,82.9,55.06190476190477,1,0
2022-05-16,Krishna,0.1,33.3,28.1,78,20,75.6,49.54523809523809,1,0
2022-05-17,Krishna,0.1,33.7,27.5,77,20,75.7,49.6452380952381,1,0
2022-05-18,Krishna,0.5,33.1,28.1,75,20,34.400000000000006,8.345238095238102,0,0
2022-05-19,Krishna,1.2,33.3,26.5,75,20,6.4000000000000075,-19.654761904761898,0,0
2022-05-20,Krishna,0.2,35.6,28.1,66,20,4.100000000000007,-21.954761904761895,0,0
2022-05-21,Krishna,0.4,37.5,26.9,58,20,3.9000000000000075,-22.154761904761898,0,0
2022-05-22,Krishna,0.0,39.5,28.0,45,20,2.7000000000000073,-23.354761904761897,0,0
2022-05-23,Krishna,0.0,40.6,29.7,40,21,2.500000000000007,-40.58333333333333,0,0
2022-05-24,Krishna,0.2,42.0,29.5,48,21,2.4000000000000075,-40.68333333333333,0,0
2022-05-25,Krishna,0.8,37.1,28.3,66,21,2.500000000000007,-40.58333333333333,0,0
2022-05-26,Krishna,4.5,39.4,28.8,65,21,2.8000000000000074,-40.28333333333333,0,0
2022-05-27,Krishna,2.1,40.0,27.5,54,21,6.100000000000007,-36.98333333333333,0,0
2022-05-28,Krishna,0.0,41.5,28.3,44,21,8.000000000000007,-35.08333333333333,0,0
2022-05-29,Krishna,0.0,41.7,29.1,46,21,7.600000000000007,-35.48333333333333,0,0
2022-05-30,Krishna,0.8,41.1,28.3,52,22,7.600000000000007,-18.969047619047615,0,0
2022-05-31,Krishna,1.1,42.2,29.9,49,22,8.400000000000007,-18.16904761904761,0,0
2022-06-01,Krishna,0.4,41.3,29.7,45,22,9.300000000000006,-17.269047619047612,0,0
2022-06-02,Krishna,0.5,43.0,30.8,48,22,8.900000000000007,-17.66904761904761,0,0
2022-06-03,Krishna,0.0,43.0,29.6,51,22,4.9000000000000075,-21.66904761904761,0,0
2022-06-04,Krishna,0.1,43.6,29.6,57,22,2.8000000000000074,-23.769047619047612,0,0
2022-06-05,Krishna,0.0,37.8,29.7,68,22,2.9000000000000075,-23.66904761904761,0,0
2022-06-06,Krishna,1.2,39.9,29.3,67,23,2.9000000000000075,-19.51666666666666,0,0
2022-06-07,Krishna,0.0,40.4,28.6,61,23,3.3000000000000074,-19.11666666666666,0,0
2022-06-08,Krishna,0.0,43.7,30.0,44,23,2.2000000000000073,-20.21666666666666,0,0
2022-06-09,Krishna,0.1,41.4,31.8,45,23,1.800000000000007,-20.61666666666666,0,0
2022-06-10,Krishna,0.0,41.1,30.8,50,23,1.400000000000007,-21.016666666666662,0,0
2022-06-11,Krishna,0.0,40.8,30.0,57,23,1.400000000000007,-21.016666666666662,0,0
2022-06-12,Krishna,0.9,39.2,29.1,60,23,1.3000000000000071,-21.11666666666666,0,0
2022-06-13,Krishna,0.1,38.7,28.4,55,24,2.2000000000000073,-15.878571428571423,0,0
2022-06-14,Krishna,1.5,40.0,28.5,58,24,1.1000000000000072,-16.97857142857142,0,0
2022-06-15,Krishna,3.1,37.1,25.7,68,24,2.600000000000007,-15.478571428571422,0,0
2022-06-16,Krishna,22.3,34.4,25.6,77,24,5.700000000000007,-12.378571428571423,0,0
2022-06-17,Krishna,2.6,34.3,26.5,74,24,27.90000000000001,9.82142857142858,0,0
2022-06-18,Krishna,1.9,32.8,28.0,72,24,30.50000000000001,12.421428571428581,0,0
2022-06-19,Krishna,4.0,33.3,27.7,76,24,32.400000000000006,14.321428571428577,0,0
2022-06-20,Krishna,2.6,35.7,26.2,72,25,35.500000000000014,9.69761904761906,0,0
2022-06-21,Krishna,8.4,34.9,25.0,74,25,38.00000000000001,12.197619047619053,0,0
2022-06-22,Krishna,7.9,32.0,26.1,78,25,44.900000000000006,19.09761904761905,1,0
2022-06-23,Krishna,0.4,34.8,27.8,70,25,49.70000000000001,23.897619047619056,1,0
2022-06-24,Krishna,5.9,33.9,28.4,71,25,27.800000000000008,1.9976190476190538,0,0
2022-06-25,Krishna,4.1,33.7,27.0,70,25,31.10000000000001,5.2976190476190546,0,0
2022-06-26,Krishna,1.7,33.1,26.2,69,25,33.30000000000001,7.497619047619057,0,0
2022-06-27,Krishna,3.6,30.1,24.6,84,26,31.000000000000007,1.114285714285721,0,0
2022-06-28,Krishna,9.1,31.5,24.2,81,26,32.00000000000001,2.114285714285721,0,0
2022-06-29,Krishna,10.2,31.0,24.6,83,26,32.7,2.8142857142857167,0,0
2022-06-30,Krishna,1.0,33.8,27.4,75,26,35.00000000000001,5.114285714285721,0,0
2022-07-01,Krishna,5.3,34.5,25.8,73,26,35.60000000000001,5.714285714285722,0,0
2022-07-02,Krishna,4.0,33.8,25.4,72,26,35.0,5.114285714285714,0,0
2022-07-03,Krishna,0.2,33.2,26.0,76,26,34.900000000000006,5.01428571428572,0,0
2022-07-04,Krishna,12.9,31.0,25.4,82,27,33.4,-5.497619047619047,0,0
2022-07-05,Krishna,3.9,31.9,26.2,77,27,42.7,3.8023809523809575,1,0
2022-07-06,Krishna,9.0,29.6,25.4,85,27,37.50000000000001,-1.3976190476190382,0,0
2022-07-07,Krishna,16.0,31.0,25.5,81,27,36.30000000000001,-2.597619047619034,0,0
2022-07-08,Krishna,23.2,27.2,25.0,91,27,51.30000000000001,12.402380952380966,1,0
2022-07-09,Krishna,14.9,29.3,24.6,84,27,69.20000000000002,30.30238095238097,1,0
2022-07-10,Krishna,18.2,28.3,24.4,86,27,80.10000000000001,41.20238095238096,1,0
2022-07-11,Krishna,15.6,27.7,25.2,83,28,98.10000000000001,35.85476190476191,1,0
2022-07-12,Krishna,17.7,30.7,24.3,82,28,100.8,38.5547619047619,1,0
2022-07-13,Krishna,8.6,30.1,24.2,76,28,114.60000000000001,52.35476190476191,1,0
2022-07-14,Krishna,0.1,32.2,24.5,69,28,114.2,51.9547619047619,1,0
2022-07-15,Krishna,0.3,33.1,26.9,65,28,98.30000000000001,36.05476190476191,1,0
2022-07-16,Krishna,0.3,33.2,27.8,67,28,75.4,13.154761904761905,1,0
2022-07-17,Krishna,23.0,28.4,25.3,87,28,60.800000000000004,-1.4452380952380963,1,0
2022-07-18,Krishna,8.2,30.9,25.5,87,29,65.60000000000001,-2.549999999999997,1,0
2022-07-19,Krishna,0.7,33.5,25.2,77,29,58.2,-9.950000000000003,1,0
2022-07-20,Krishna,1.3,33.9,27.3,77,29,41.20000000000001,-26.949999999999996,1,0
2022-07-21,Krishna,4.6,33.9,25.7,79,29,33.900000000000006,-34.25,0,0
2022-07-22,Krishna,3.0,30.9,25.7,83,29,38.400000000000006,-29.75,0,0
2022-07-23,Krishna,2.9,31.4,24.9,82,29,41.10000000000001,-27.049999999999997,1,0
2022-07-24,Krishna,5.6,32.9,24.9,79,29,43.70000000000001,-24.449999999999996,1,0
2022-07-25,Krishna,2.8,33.0,24.5,80,30,26.300000000000004,-55.35714285714287,0,0
2022-07-26,Krishna,30.0,30.5,24.0,88,30,20.900000000000006,-60.75714285714287,0,0
2022-07-27,Krishna,0.3,30.9,23.5,85,30,50.2,-31.45714285714287,1,0
2022-07-28,Krishna,0.8,31.7,25.5,80,30,49.20000000000001,-32.45714285714286,1,0
2022-07-29,Krishna,5.8,32.0,25.7,82,30,45.400000000000006,-36.25714285714287,1,0
2022-07-30,Krishna,3.7,31.4,26.2,85,30,48.20000000000001,-33.45714285714286,1,0
2022-07-31,Krishna,4.2,32.0,26.3,81,30,49.00000000000001,-32.657142857142865,1,0
2022-08-01,Krishna,5.9,31.9,25.7,82,31,47.60000000000001,8.302380952380958,1,0
2022-08-02,Krishna,24.6,32.9,25.5,85,31,50.7,11.402380952380952,1,0
2022-08-03,Krishna,8.1,31.5,23.6,85,31,45.30000000000001,6.00238095238096,1,0
2022-08-04,Krishna,2.6,31.0,26.2,83,31,53.10000000000001,13.802380952380958,1,0
2022-08-05,Krishna,6.4,31.4,25.6,86,31,54.900000000000006,15.602380952380955,1,0
2022-08-06,Krishna,1.3,30.9,25.4,79,31,55.50000000000001,16.202380952380956,1,0
2022-08-07,Krishna,21.7,29.0,25.2,87,31,53.10000000000001,13.802380952380958,1,0
2022-08-08,Krishna,15.5,28.9,25.0,87,32,70.6,44.3078947368421,1,0
2022-08-09,Krishna,6.2,30.2,24.7,82,32,80.20000000000002,53.907894736842124,1,0
2022-08-10,Krishna,0.3,32.7,27.0,64,32,61.800000000000004,35.507894736842104,1,0
2022-08-11,Krishna,0.0,32.8,27.1,67,32,54.0,27.707894736842103,1,0
2022-08-12,Krishna,0.2,33.3,27.5,66,32,51.4,25.107894736842102,1,0
2022-08-13,Krishna,0.0,33.0,27.5,64,32,45.2,18.907894736842106,1,0
2022-08-14,Krishna,6.9,30.3,25.2,77,32,43.900000000000006,17.60789473684211,1,0
2022-08-15,Krishna,0.2,31.8,26.7,73,33,29.100000000000005,-20.188571428571425,0,0
2022-08-16,Krishna,7.9,32.7,24.3,84,33,13.800000000000004,-35.488571428571426,0,0
2022-08-17,Krishna,1.3,32.8,26.2,82,33,15.500000000000004,-33.78857142857143,0,0
2022-08-18,Krishna,0.0,33.4,26.6,76,33,16.500000000000004,-32.78857142857143,0,0
2022-08-19,Krishna,13.7,31.1,25.1,81,33,16.500000000000004,-32.78857142857143,0,0
2022-08-20,Krishna,0.0,33.4,26.2,71,33,30.000000000000004,-19.288571428571426,0,0
2022-08-21,Krishna,1.7,33.5,26.7,72,33,30.000000000000004,-19.288571428571426,0,0
2022-08-22,Krishna,0.2,33.8,27.1,70,34,24.8,-21.51142857142857,0,0
2022-08-23,Krishna,0.0,34.0,27.2,74,34,24.8,-21.51142857142857,0,0
2022-08-24,Krishna,4.5,33.3,25.0,79,34,16.900000000000002,-29.41142857142857,0,0
2022-08-25,Krishna,7.1,33.1,23.8,80,34,20.1,-26.21142857142857,0,0
2022-08-26,Krishna,4.2,33.1,24.6,80,34,27.200000000000003,-19.11142857142857,0,0
2022-08-27,Krishna,2.5,33.3,26.1,78,34,17.700000000000003,-28.61142857142857,0,0
2022-08-28,Krishna,17.0,32.8,24.3,84,34,20.200000000000003,-26.11142857142857,0,0
2022-08-29,Krishna,8.9,31.0,25.0,86,35,35.5,-23.28000000000001,0,0
2022-08-30,Krishna,19.0,30.7,25.1,82,35,44.2,-14.580000000000005,1,0
2022-08-31,Krishna,6.8,29.7,25.8,83,35,63.2,4.419999999999995,1,0
2022-09-01,Krishna,2.9,30.8,25.6,81,35,65.5,6.719999999999992,1,0
2022-09-02,Krishna,1.5,30.7,26.3,81,35,61.30000000000001,2.520000000000003,1,0
2022-09-03,Krishna,1.0,32.1,25.5,79,35,58.60000000000001,-0.17999999999999972,1,0
2022-09-04,Krishna,1.1,32.4,25.8,79,35,57.10000000000001,-1.6799999999999997,1,0
2022-09-05,Krishna,1.4,32.6,25.8,79,36,41.2,-70.02857142857142,1,0
2022-09-06,Krishna,4.5,31.7,24.8,84,36,33.70000000000001,-77.52857142857141,0,0
2022-09-07,Krishna,11.5,29.1,24.3,89,36,19.200000000000006,-92.02857142857142,0,0
2022-09-08,Krishna,44.3,28.1,24.1,93,36,23.900000000000006,-87.32857142857142,0,0
2022-09-09,Krishna,66.8,27.4,23.8,93,36,65.30000000000001,-45.928571428571416,1,0
2022-09-10,Krishna,29.5,29.0,24.0,91,36,130.6,19.371428571428567,1,0
2022-09-11,Krishna,1.6,29.4,25.0,83,36,159.1,47.87142857142857,1,0
2022-09-12,Krishna,0.0,31.4,27.4,75,37,159.6,99.44285714285714,1,0
2022-09-13,Krishna,0.0,32.4,27.4,75,37,158.2,98.04285714285713,1,0
2022-09-14,Krishna,1.0,32.4,27.5,78,37,153.7,93.54285714285713,1,0
2022-09-15,Krishna,1.3,32.6,26.7,77,37,143.2,83.04285714285713,1,0
2022-09-16,Krishna,0.3,32.7,26.7,76,37,100.2,40.042857142857144,1,0
2022-09-17,Krishna,1.6,32.2,26.8,77,37,33.7,-26.457142857142856,0,0
2022-09-18,Krishna,1.8,32.9,26.0,76,37,5.800000000000001,-54.35714285714286,0,0
2022-09-19,Krishna,6.7,28.8,26.0,86,38,6.000000000000001,-26.268571428571434,0,0
2022-09-20,Krishna,0.9,30.6,24.7,79,38,12.7,-19.568571428571435,0,0
2022-09-21,Krishna,0.2,32.6,24.9,74,38,13.6,-18.668571428571433,0,0
2022-09-22,Krishna,10.2,31.7,25.3,83,38,12.8,-19.468571428571433,0,0
2022-09-23,Krishna,4.9,31.9,24.5,79,38,21.700000000000003,-10.568571428571431,0,0
2022-09-24,Krishna,0.5,31.9,23.4,76,38,26.3,-5.968571428571433,0,0
2022-09-25,Krishna,1.4,32.4,24.3,79,38,25.2,-7.068571428571435,0,0
2022-09-26,Krishna,9.4,30.6,25.6,87,39,24.8,-44.58285714285715,0,0
2022-09-27,Krishna,30.9,31.6,23.5,87,39,27.5,-41.88285714285715,0,0
2022-09-28,Krishna,19.1,31.1,23.9,88,39,57.5,-11.882857142857148,1,0
2022-09-29,Krishna,29.1,29.9,23.5,90,39,76.4,7.017142857142858,1,0
2022-09-30,Krishna,28.4,28.9,23.6,92,39,95.3,25.91714285714285,1,0
2022-10-01,Krishna,21.6,28.2,24.3,93,39,118.80000000000001,49.41714285714286,1,0
2022-10-02,Krishna,12.9,31.6,24.1,84,39,139.9,70.51714285714286,1,0
2022-10-03,Krishna,0.0,32.9,25.0,72,40,151.4,100.78,1,0
2022-10-04,Krishna,9.4,31.5,25.2,84,40,142.0,91.38,1,0
2022-10-05,Krishna,20.4,28.8,23.6,91,40,120.5,69.88,1,0
2022-10-06,Krishna,29.7,28.2,24.6,87,40,121.80000000000001,71.18,1,0
2022-10-07,Krishna,9.5,29.0,24.0,85,40,122.4,71.78,1,0
2022-10-08,Krishna,20.6,29.1,24.0,89,40,103.5,52.879999999999995,1,0
2022-10-09,Krishna,23.5,27.5,24.3,90,40,102.5,51.879999999999995,1,0
2022-10-10,Krishna,8.9,29.5,24.1,87,41,113.1,68.54285714285714,1,0
2022-10-11,Krishna,4.4,29.1,24.4,85,41,122.0,77.44285714285715,1,0
2022-10-12,Krishna,3.8,29.4,24.8,85,41,117.0,72.44285714285715,1,0
2022-10-13,Krishna,4.4,30.2,23.8,88,41,100.39999999999999,55.842857142857135,1,0
2022-10-14,Krishna,11.5,29.0,23.6,90,41,75.1,30.542857142857137,1,0
2022-10-15,Krishna,41.3,28.2,23.2,89,41,77.1,32.54285714285714,1,0
2022-10-16,Krishna,11.3,29.0,24.4,87,41,97.8,53.24285714285714,1,0
2022-10-17,Krishna,2.2,30.6,24.4,86,42,85.6,37.41428571428571,1,0
2022-10-18,Krishna,2.3,31.5,24.2,85,42,78.89999999999999,30.714285714285708,1,0
2022-10-19,Krishna,3.6,30.3,23.5,86,42,76.8,28.614285714285714,1,0
2022-10-20,Krishna,1.6,30.3,23.3,87,42,76.60000000000001,28.414285714285725,1,0
2022-10-21,Krishna,0.4,31.1,24.4,80,42,73.8,25.614285714285714,1,0
2022-10-22,Krishna,0.0,31.6,22.8,76,42,62.699999999999996,14.514285714285712,1,0
2022-10-23,Krishna,0.0,31.3,21.4,70,42,21.400000000000002,-26.78571428571428,0,0
2022-10-24,Krishna,0.0,31.4,21.9,67,43,10.1,-23.56857142857143,0,0
2022-10-25,Krishna,0.0,31.6,19.1,61,43,7.9,-25.768571428571434,0,0
2022-10-26,Krishna,0.0,31.6,19.3,70,43,5.6000000000000005,-28.06857142857143,0,0
2022-10-27,Krishna,0.1,30.9,22.3,77,43,2.0,-31.668571428571433,0,0
2022-10-28,Krishna,0.8,29.8,23.1,76,43,0.5,-33.16857142857143,0,0
2022-10-29,Krishna,0.0,30.8,23.2,69,43,0.9,-32.768571428571434,0,0
2022-10-30,Krishna,0.0,30.5,21.1,69,43,0.9,-32.768571428571434,0,0
2022-10-31,Krishna,3.0,30.8,21.5,72,44,0.9,-36.30285714285714,0,0
2022-11-01,Krishna,4.8,28.0,23.6,87,44,3.9,-33.30285714285714,0,0
2022-11-02,Krishna,0.8,29.3,22.8,88,44,8.7,-28.502857142857142,0,0
2022-11-03,Krishna,8.2,28.2,23.2,89,44,9.5,-27.70285714285714,0,0
2022-11-04,Krishna,1.8,29.7,24.9,85,44,17.6,-19.60285714285714,0,0
