date,state,District,Market,commodity,variety,grade,min_price,max_price,modal_price
2026-06-24,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2026-06-24,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2026-06-25,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2026-06-25,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2026-06-29,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2400.0,2400.0,2400.0
2026-06-30,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2026-06-30,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2026-07-01,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2400.0,2400.0,2400.0
2026-07-02,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2100.0,2100.0,2100.0
2026-07-03,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2026-07-04,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2026-07-06,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2026-07-07,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2026-07-08,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2026-07-09,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2026-07-10,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2459.0,2459.0,2459.0
2026-07-13,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2026-07-14,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2026-07-15,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2500.0,2500.0,2500.0
2026-07-17,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2500.0,2500.0,2500.0
2026-07-18,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2500.0,2500.0,2500.0
2026-07-20,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2550.0,2550.0,2550.0
2026-07-21,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2500.0,2500.0,2500.0
2026-07-24,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2026-07-24,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2026-07-25,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2500.0,2500.0,2500.0
2026-07-26,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2500.0,2500.0,2500.0
2026-07-28,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2500.0,2500.0,2500.0
2026-07-29,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2700.0,2700.0,2700.0
2026-07-29,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2600.0,2700.0,2655.88
2026-07-30,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2550.0,2550.0,2550.0
2026-07-31,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2550.0,2550.0,2550.0
2026-08-01,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2600.0,2600.0,2600.0
2026-08-03,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2600.0,2600.0,2600.0
2026-08-04,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2700.0,2700.0,2700.0
2026-08-05,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2700.0,2700.0,2700.0
2026-08-06,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2700.0,2700.0,2700.0
