date,state,District,Market,commodity,variety,grade,min_price,max_price,modal_price,weighted_avg_modal_price,day_of_week,month,week_of_year,arrival_qty_mt,arrival_lag_1,arrival_3d_mean,arrival_7d_mean,arrival_30d_mean,arrival_change_pct,is_likely_non_trading_day,rainfall,temp_max,temp_min,humidity,temp_avg,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_14d,rainfall_30d,heavy_rain_days_7d,very_heavy_rain_days_7d,heavy_rain_flag,consecutive_dry_days,dry_spell_5d,dry_spell_flag,heat_stress_days_7d,cold_stress_days_7d,temp_diurnal,temp_diurnal_7d_mean,high_humidity_days_7d,rainfall_anomaly_7d,rainfall_zscore_7d,temp_max_zscore_7d,season_year,season_rainfall_cum,is_procurement_active,msp_value,msp_announced,msp_changed,procurement_started,procurement_ended,spread,log_spread,target_modal_price,target_min_price,target_max_price,target_spread,target_log_spread,target_return,target_min_return,target_max_return,lag_1,lag_3,lag_7,lag_14,min_price_lag_1,min_price_rolling_mean_7,max_price_lag_1,max_price_rolling_mean_7,spread_lag_1,spread_rolling_mean_7,spread_rolling_std_7,log_spread_lag_1,ret_1,ret_3,ret_7,ret_14,rolling_mean_3,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_3,rolling_std_7,rolling_std_14,rolling_std_30,ratio_ma7,ratio_ma14,ratio_ma30,seasonal_ma_7,seasonal_ma_30,seasonal_trend,is_harvest_season,is_monsoon_season,non_trading_lag1_interaction,rain_arrival_interaction,rain_harvest_interaction,heat_monsoon_interaction
2026-07-10,Andhra Pradesh,Kakinada,Jaggampet,Paddy(Common),,,2369.0,2379.0,2379.0,2377.0,4,7,28,135.0,134.6,206.29999999999998,189.01428571428573,816.471,-0.5446549391069011,0,5.6,34.3,26.9,73.0,30.599999999999998,5.4,7.5000000000000036,14.4,46.7,94.69999999999999,0.0,0.0,0,0,0,0,0.0,0.0,7.399999999999999,5.300000000000002,2.0,-2.242857142857142,-0.7586758473419386,-2.002843366352347,2026,108.8,0,2320.0,0,0,0,0,10.0,2.3978952727983707,2377.0,2369.0,2379.0,10.0,2.3978952727983707,0.0,0.0,0.0,2377.0,2377.0,2377.0,2377.0,2369.0,2369.0,2379.0,2379.0,10.0,10.0,0.0,2.3978952727983707,0.0,0.0,0.0,0.0,2377.0,2377.0,2377.0,2377.0,0.0,0.0,0.0,0.0,0.9999999957930163,0.9999999957930163,0.9999999957930163,2377.0,2377.0,0.0,0,1,0.0,0.0,0.0,0.0
2026-07-10,Andhra Pradesh,East Godavari,Kovvur,Paddy(Common),MTU-1010,Grade Range-2,2400.0,2400.0,2400.0,2400.0,4,7,28,135.0,134.6,206.29999999999998,189.01428571428573,816.471,-0.5446549391069011,0,5.6,34.3,26.9,73.0,30.599999999999998,5.4,7.5,14.4,46.7,94.7,0.0,0.0,0,0,0,0,0.0,0.0,7.399999999999999,5.300000000000002,2.0,-2.242857142857142,-0.7586758473419386,-2.002843366352347,2026,108.8,0,2320.0,0,0,0,0,0.0,0.0,2400.0,2400.0,2400.0,0.0,0.0,0.0,0.0,0.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,2400.0,2400.0,2400.0,0.0,0.0,0.0,0.0,0.9999999958333333,0.9999999958333333,0.9999999958333333,2400.0,2400.0,0.0,0,1,0.0,0.0,0.0,0.0
2026-07-10,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0,2450.0,4,7,28,135.0,134.6,206.29999999999998,189.01428571428573,816.471,-0.5446549391069011,0,5.6,34.3,26.9,73.0,30.599999999999998,5.4,7.5,14.4,46.7,94.7,0.0,0.0,0,0,0,0,0.0,0.0,7.399999999999999,5.300000000000002,2.0,-2.242857142857142,-0.7586758473419386,-2.002843366352347,2026,108.8,0,2320.0,0,0,0,0,100.0,4.61512051684126,2450.0,2400.0,2500.0,100.0,4.61512051684126,0.0,0.0,0.0,2450.0,2450.0,2450.0,2450.0,2400.0,2400.0,2500.0,2500.0,100.0,100.0,0.0,4.61512051684126,0.0,0.0,0.0,0.0,2450.0,2450.0,2450.0,2450.0,0.0,0.0,0.0,0.0,0.9999999959183673,0.9999999959183673,0.9999999959183673,2450.0,2450.0,0.0,0,1,0.0,0.0,0.0,0.0
2026-07-10,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0,2369.0,4,7,28,135.0,134.6,206.29999999999998,189.01428571428573,816.471,-0.5446549391069011,0,5.6,34.3,26.9,73.0,30.599999999999998,5.4,7.5,14.4,46.7,94.7,0.0,0.0,0,0,0,0,0.0,0.0,7.399999999999999,5.300000000000002,2.0,-2.242857142857142,-0.7586758473419386,-2.002843366352347,2026,108.8,0,2320.0,0,0,0,0,0.0,0.0,2369.0,2369.0,2369.0,0.0,0.0,0.0,0.0,0.0,2369.0,2369.0,2369.0,2369.0,2369.0,2369.0,2369.0,2369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2369.0,2369.0,2369.0,2369.0,0.0,0.0,0.0,0.0,0.9999999957788096,0.9999999957788096,0.9999999957788096,2369.0,2369.0,0.0,0,1,0.0,0.0,0.0,0.0
2026-07-10,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1910.0,1910.0,1910.0,1910.0,4,7,28,135.0,134.6,206.29999999999998,189.01428571428573,816.471,-0.5446549391069011,0,5.6,34.3,26.9,73.0,30.599999999999998,5.4,7.5,14.4,46.7,94.7,0.0,0.0,0,0,0,0,0.0,0.0,7.399999999999999,5.300000000000002,2.0,-2.242857142857142,-0.7586758473419386,-2.002843366352347,2026,108.8,0,2320.0,0,0,0,0,0.0,0.0,1970.0,1970.0,1970.0,0.0,0.0,0.03141361240097585,0.03141361240097585,0.03141361240097585,1960.0,1930.0,1870.0,1920.0,1960.0,1930.0,1960.0,1930.0,0.0,0.0,0.0,0.0,-0.02551020395147855,-0.010362694246825418,0.021390374217163773,-0.005208333306206597,1940.0,1930.0,1920.0,1881.6666666666667,17.32050807568879,37.85938897200073,32.1055950072464,52.724615289931776,0.9896373005718274,0.99479166148546,1.0150575676790563,1930.0,1881.6666666666667,38.33333333333326,0,1,0.0,0.0,0.0,0.0
2026-07-10,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),,,2390.0,2390.0,2390.0,2390.0,4,7,28,135.0,134.6,206.29999999999998,189.01428571428573,816.471,-0.5446549391069011,0,5.6,34.3,26.9,73.0,30.599999999999998,5.4,7.5,14.4,46.7,94.7,0.0,0.0,0,0,0,0,0.0,0.0,7.399999999999999,5.300000000000002,2.0,-2.242857142857142,-0.7586758473419386,-2.002843366352347,2026,108.8,0,2320.0,0,0,0,0,0.0,0.0,2390.0,2390.0,2390.0,0.0,0.0,0.0,0.0,0.0,2390.0,2390.0,2390.0,2390.0,2390.0,2390.0,2390.0,2390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2390.0,2390.0,2389.9285714285716,2389.733333333333,0.0,0.0,0.26726124196124523,0.449776445120743,0.9999999958158995,1.0000298831404348,1.0001115842767188,2390.0,2389.733333333333,0.19523809523843738,0,1,0.0,0.0,0.0,0.0
2026-07-10,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2459.0,2459.0,2459.0,2459.0,4,7,28,135.0,134.6,206.29999999999998,189.01428571428573,816.471,-0.5446549391069011,0,5.6,34.3,26.9,73.0,30.599999999999998,5.4,7.5,14.4,46.7,94.7,0.0,0.0,0,0,0,0,0.0,0.0,7.399999999999999,5.300000000000002,2.0,-2.242857142857142,-0.7586758473419386,-2.002843366352347,2026,108.8,0,2320.0,0,0,0,0,0.0,0.0,2459.0,2459.0,2459.0,0.0,0.0,0.0,0.0,0.0,2450.0,2450.0,2450.0,2450.0,2450.0,2450.0,2450.0,2450.0,0.0,0.0,0.0,0.0,0.003673469372761349,0.003673469372761349,0.003673469372761349,0.003673469372761349,2450.0,2450.0,2417.8571428571427,2433.3333333333335,0.0,0.0,93.24727848605002,64.7719252365608,1.0036734652911286,1.0170162439473478,1.0105479410525426,2450.0,2433.3333333333335,-15.476190476190823,0,1,0.0,0.0,0.0,0.0
2026-07-11,Andhra Pradesh,Kakinada,Jaggampet,Paddy(Common),,,2369.0,2379.0,2379.0,2377.0,5,7,28,3.1,135.0,188.4,163.5142857142857,805.9143333333334,0.002971768202080227,0,0.0,34.9,28.6,66.0,31.75,5.6,11.800000000000004,18.700000000000003,50.5,97.3,0.0,0.0,0,0,0,0,0.0,0.0,6.299999999999997,5.700000000000001,1.0,2.0571428571428605,0.6958555542499324,-0.0639205329686944,2026,114.4,0,2320.0,0,0,0,0,10.0,2.3978952727983707,2377.0,2369.0,2379.0,10.0,2.3978952727983707,0.0,0.0,0.0,2377.0,2377.0,2377.0,2377.0,2369.0,2369.0,2379.0,2379.0,10.0,10.0,0.0,2.3978952727983707,0.0,0.0,0.0,0.0,2377.0,2377.0,2377.0,2377.0,0.0,0.0,0.0,0.0,0.9999999957930163,0.9999999957930163,0.9999999957930163,2377.0,2377.0,0.0,0,1,0.0,0.0,0.0,0.0
2026-07-11,Andhra Pradesh,East Godavari,Kovvur,Paddy(Common),MTU-1010,Grade Range-2,2400.0,2400.0,2400.0,2400.0,5,7,28,3.1,135.0,188.4,163.5142857142857,805.9143333333334,0.002971768202080227,0,0.0,34.9,28.6,66.0,31.75,5.6,11.8,18.700000000000003,50.50000000000001,97.3,0.0,0.0,0,0,0,0,0.0,0.0,6.299999999999997,5.700000000000001,1.0,2.0571428571428605,0.6958555542499324,-0.0639205329686944,2026,114.4,0,2320.0,0,0,0,0,0.0,0.0,2400.0,2400.0,2400.0,0.0,0.0,0.0,0.0,0.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,2400.0,2400.0,2400.0,0.0,0.0,0.0,0.0,0.9999999958333333,0.9999999958333333,0.9999999958333333,2400.0,2400.0,0.0,0,1,0.0,0.0,0.0,0.0
2026-07-11,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),,,2400.0,2500.0,2450.0,2450.0,5,7,28,3.1,135.0,188.4,163.5142857142857,805.9143333333334,0.002971768202080227,0,0.0,34.9,28.6,66.0,31.75,5.6,11.8,18.700000000000003,50.50000000000001,97.30000000000001,0.0,0.0,0,0,0,0,0.0,0.0,6.299999999999997,5.700000000000001,1.0,2.0571428571428605,0.6958555542499324,-0.0639205329686944,2026,114.4,0,2320.0,0,0,0,0,100.0,4.61512051684126,2450.0,2400.0,2500.0,100.0,4.61512051684126,0.0,0.0,0.0,2450.0,2450.0,2450.0,2450.0,2400.0,2400.0,2500.0,2500.0,100.0,100.0,0.0,4.61512051684126,0.0,0.0,0.0,0.0,2450.0,2450.0,2450.0,2450.0,0.0,0.0,0.0,0.0,0.9999999959183673,0.9999999959183673,0.9999999959183673,2450.0,2450.0,0.0,0,1,0.0,0.0,0.0,0.0
2026-07-11,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),,,2369.0,2369.0,2369.0,2369.0,5,7,28,3.1,135.0,188.4,163.5142857142857,805.9143333333334,0.002971768202080227,0,0.0,34.9,28.6,66.0,31.75,5.6,11.8,18.700000000000003,50.50000000000001,97.30000000000001,0.0,0.0,0,0,0,0,0.0,0.0,6.299999999999997,5.700000000000001,1.0,2.0571428571428605,0.6958555542499324,-0.0639205329686944,2026,114.4,0,2320.0,0,0,0,0,0.0,0.0,2369.0,2369.0,2369.0,0.0,0.0,0.0,0.0,0.0,2369.0,2369.0,2369.0,2369.0,2369.0,2369.0,2369.0,2369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2369.0,2369.0,2369.0,2369.0,0.0,0.0,0.0,0.0,0.9999999957788096,0.9999999957788096,0.9999999957788096,2369.0,2369.0,0.0,0,1,0.0,0.0,0.0,0.0
2026-07-11,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1970.0,1970.0,1970.0,1970.0,5,7,28,3.1,135.0,188.4,163.5142857142857,805.9143333333334,0.002971768202080227,0,0.0,34.9,28.6,66.0,31.75,5.6,11.8,18.700000000000003,50.50000000000001,97.3,0.0,0.0,0,0,0,0,0.0,0.0,6.299999999999997,5.700000000000001,1.0,2.0571428571428605,0.6958555542499324,-0.0639205329686944,2026,114.4,0,2320.0,0,0,0,0,0.0,0.0,1970.0,1970.0,1970.0,0.0,0.0,0.0,0.0,0.0,1910.0,1930.0,1890.0,1930.0,1910.0,1935.7142857142858,1910.0,1935.7142857142858,0.0,0.0,0.0,0.0,0.03141361240097585,0.020725388493650836,0.04232804210408443,0.020725388493650836,1933.3333333333333,1935.7142857142858,1919.2857142857142,1884.6666666666667,25.166114784235816,29.358214555804977,32.216643026736676,51.64422946256103,1.0177121718642175,1.0264235153070602,1.0452776739727043,1935.7142857142858,1884.6666666666667,34.61904761904748,0,1,0.0,0.0,0.0,0.0
2026-07-11,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2390.0,2390.0,2390.0,2390.0,5,7,28,3.1,135.0,188.4,163.5142857142857,805.9143333333334,0.002971768202080227,0,0.0,34.9,28.6,66.0,31.75,5.6,11.8,18.700000000000003,50.5,97.3,0.0,0.0,0,0,0,0,0.0,0.0,6.299999999999997,5.700000000000001,1.0,2.0571428571428605,0.6958555542499324,-0.0639205329686944,2026,114.4,0,2320.0,0,0,0,0,0.0,0.0,2390.0,2390.0,2390.0,0.0,0.0,0.0,0.0,0.0,2390.0,2390.0,2390.0,2390.0,2390.0,2390.0,2390.0,2390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2390.0,2390.0,2389.9285714285716,2389.766666666667,0.0,0.0,0.26726124196124523,0.4301830671645792,0.9999999958158995,1.0000298831404348,1.0000976343571994,2390.0,2389.766666666667,0.16190476190467962,0,1,0.0,0.0,0.0,0.0
2026-07-11,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),,,2459.0,2459.0,2459.0,2459.0,5,7,28,3.1,135.0,188.4,163.5142857142857,805.9143333333334,0.002971768202080227,0,0.0,34.9,28.6,66.0,31.75,5.6,11.8,18.700000000000003,50.50000000000001,97.3,0.0,0.0,0,0,0,0,0.0,0.0,6.299999999999997,5.700000000000001,1.0,2.0571428571428605,0.6958555542499324,-0.0639205329686944,2026,114.4,0,2320.0,0,0,0,0,0.0,0.0,2459.0,2459.0,2459.0,0.0,0.0,0.0,0.0,0.0,2459.0,2450.0,2450.0,2450.0,2459.0,2451.285714285714,2459.0,2451.285714285714,0.0,0.0,0.0,0.0,0.0,0.003673469372761349,0.003673469372761349,0.003673469372761349,2453.0,2451.285714285714,2418.5,2435.3,5.196152422703131,3.4016802571047524,93.5165555067453,64.62045688693259,1.0031470324482608,1.0167459126865994,1.0097318564048294,2451.285714285714,2435.3,-16.800000000000182,0,1,0.0,0.0,0.0,0.0
2026-07-12,Andhra Pradesh,Kakinada,Jaggampet,Paddy(Common),,,2369.0,2379.0,2379.0,2377.0,6,7,28,18.900000000000002,3.1,90.89999999999999,147.65714285714287,795.6343333333333,-0.977037037037037,1,0.1,34.9,28.0,65.0,31.45,0.0,11.000000000000004,14.0,34.400000000000006,96.5,0.0,0.0,0,1,0,0,0.0,0.0,6.899999999999999,5.842857142857143,0.0,-2.6428571428571423,-0.8939810940016476,0.8309669285929955,2026,114.4,0,2320.0,0,0,0,0,10.0,2.3978952727983707,2377.0,2369.0,2379.0,10.0,2.3978952727983707,0.0,0.0,0.0,2377.0,2377.0,2377.0,2377.0,2369.0,2369.0,2379.0,2379.0,10.0,10.0,0.0,2.3978952727983707,0.0,0.0,0.0,0.0,2377.0,2377.0,2377.0,2377.0,0.0,0.0,0.0,0.0,0.9999999957930163,0.9999999957930163,0.9999999957930163,2377.0,2377.0,0.0,0,1,2377.0,0.0,0.0,0.0
2026-07-12,Andhra Pradesh,East Godavari,Kovvur,Paddy(Common),,,2400.0,2400.0,2400.0,2400.0,6,7,28,18.900000000000002,3.1,90.89999999999999,147.65714285714287,795.6343333333333,-0.977037037037037,1,0.1,34.9,28.0,65.0,31.45,0.0,11.0,14.0,34.400000000000006,96.5,0.0,0.0,0,1,0,0,0.0,0.0,6.899999999999999,5.842857142857143,0.0,-2.6428571428571423,-0.8939810940016476,0.8309669285929955,2026,114.4,0,2320.0,0,0,0,0,0.0,0.0,2400.0,2400.0,2400.0,0.0,0.0,0.0,0.0,0.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,2400.0,2400.0,2400.0,0.0,0.0,0.0,0.0,0.9999999958333333,0.9999999958333333,0.9999999958333333,2400.0,2400.0,0.0,0,1,2400.0,0.0,0.0,0.0
2026-07-12,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0,2450.0,6,7,28,18.900000000000002,3.1,90.89999999999999,147.65714285714287,795.6343333333333,-0.977037037037037,1,0.1,34.9,28.0,65.0,31.45,0.0,11.0,14.0,34.400000000000006,96.5,0.0,0.0,0,1,0,0,0.0,0.0,6.899999999999999,5.842857142857143,0.0,-2.6428571428571423,-0.8939810940016476,0.8309669285929955,2026,114.4,0,2320.0,0,0,0,0,100.0,4.61512051684126,2450.0,2400.0,2500.0,100.0,4.61512051684126,0.0,0.0,0.0,2450.0,2450.0,2450.0,2450.0,2400.0,2400.0,2500.0,2500.0,100.0,100.0,0.0,4.61512051684126,0.0,0.0,0.0,0.0,2450.0,2450.0,2450.0,2450.0,0.0,0.0,0.0,0.0,0.9999999959183673,0.9999999959183673,0.9999999959183673,2450.0,2450.0,0.0,0,1,2450.0,0.0,0.0,0.0
2026-07-12,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),,,2369.0,2369.0,2369.0,2369.0,6,7,28,18.900000000000002,3.1,90.89999999999999,147.65714285714287,795.6343333333333,-0.977037037037037,1,0.1,34.9,28.0,65.0,31.45,0.0,11.0,14.0,34.400000000000006,96.5,0.0,0.0,0,1,0,0,0.0,0.0,6.899999999999999,5.842857142857143,0.0,-2.6428571428571423,-0.8939810940016476,0.8309669285929955,2026,114.4,0,2320.0,0,0,0,0,0.0,0.0,2369.0,2369.0,2369.0,0.0,0.0,0.0,0.0,0.0,2369.0,2369.0,2369.0,2369.0,2369.0,2369.0,2369.0,2369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2369.0,2369.0,2369.0,2369.0,0.0,0.0,0.0,0.0,0.9999999957788096,0.9999999957788096,0.9999999957788096,2369.0,2369.0,0.0,0,1,2369.0,0.0,0.0,0.0
2026-07-12,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1970.0,1970.0,1970.0,1970.0,6,7,28,18.900000000000002,3.1,90.89999999999999,147.65714285714287,795.6343333333333,-0.977037037037037,1,0.1,34.9,28.0,65.0,31.45,0.0,11.0,14.0,34.400000000000006,96.5,0.0,0.0,0,1,0,0,0.0,0.0,6.899999999999999,5.842857142857143,0.0,-2.6428571428571423,-0.8939810940016476,0.8309669285929955,2026,114.4,0,2320.0,0,0,0,0,0.0,0.0,1970.0,1970.0,1970.0,0.0,0.0,0.0,0.0,0.0,1970.0,1960.0,1960.0,1860.0,1970.0,1947.142857142857,1970.0,1947.142857142857,0.0,0.0,0.0,0.0,0.0,0.00510204079029571,0.00510204079029571,0.05913978462828073,1946.6666666666667,1947.142857142857,1922.142857142857,1889.6666666666667,32.14550253664316,23.603873774081475,34.90174591810508,52.42290453170526,1.0117388062493238,1.0248978021744448,1.0425119013449713,1947.142857142857,1889.6666666666667,32.47619047619037,0,1,1970.0,0.0,0.0,0.0
2026-07-12,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),,,2390.0,2390.0,2390.0,2390.0,6,7,28,18.900000000000002,3.1,90.89999999999999,147.65714285714287,795.6343333333333,-0.977037037037037,1,0.1,34.9,28.0,65.0,31.45,0.0,11.0,14.0,34.400000000000006,96.5,0.0,0.0,0,1,0,0,0.0,0.0,6.899999999999999,5.842857142857143,0.0,-2.6428571428571423,-0.8939810940016476,0.8309669285929955,2026,114.4,0,2320.0,0,0,0,0,0.0,0.0,2390.0,2390.0,2390.0,0.0,0.0,0.0,0.0,0.0,2390.0,2390.0,2390.0,2390.0,2390.0,2390.0,2390.0,2390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2390.0,2390.0,2389.9285714285716,2389.8,0.0,0.0,0.26726124196124523,0.40683810218571503,0.9999999958158995,1.0000298831404348,1.000083684826832,2390.0,2389.8,0.1285714285713766,0,1,2390.0,0.0,0.0,0.0
2026-07-12,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),,,2459.0,2459.0,2459.0,2459.0,6,7,28,18.900000000000002,3.1,90.89999999999999,147.65714285714287,795.6343333333333,-0.977037037037037,1,0.1,34.9,28.0,65.0,31.45,0.0,11.0,14.0,34.400000000000006,96.5,0.0,0.0,0,1,0,0,0.0,0.0,6.899999999999999,5.842857142857143,0.0,-2.6428571428571423,-0.8939810940016476,0.8309669285929955,2026,114.4,0,2320.0,0,0,0,0,0.0,0.0,2450.0,2450.0,2450.0,0.0,0.0,-0.003660024385278469,-0.003660024385278469,-0.003660024385278469,2459.0,2450.0,2450.0,2450.0,2459.0,2452.5714285714284,2459.0,2452.5714285714284,0.0,0.0,0.0,0.0,0.0,0.003673469372761349,0.003673469372761349,0.003673469372761349,2456.0,2452.5714285714284,2419.1428571428573,2435.6,5.196152422703131,4.391550328286022,93.78031378038396,64.71188133725482,1.0026211515503565,1.0164757251001946,1.0096074847692253,2452.5714285714284,2435.6,-16.45714285714257,0,1,2459.0,0.0,0.0,0.0
2026-07-13,Andhra Pradesh,Kakinada,Jaggampet,Paddy(Common),,,2369.0,2379.0,2379.0,2377.0,0,7,29,231.5,18.900000000000002,52.333333333333336,146.6,780.1476666666666,5.096774193548388,0,0.0,34.5,28.1,66.0,31.3,0.1,5.700000000000002,13.299999999999999,33.300000000000004,83.89999999999999,0.0,0.0,0,2,0,0,0.0,0.0,6.399999999999999,6.314285714285712,0.0,1.200000000000001,0.1816581154909704,0.5764138852847778,2026,114.5,0,2320.0,0,0,0,0,10.0,2.3978952727983707,2377.0,2369.0,2379.0,10.0,2.3978952727983707,0.0,0.0,0.0,2377.0,2377.0,2377.0,2377.0,2369.0,2369.0,2379.0,2379.0,10.0,10.0,0.0,2.3978952727983707,0.0,0.0,0.0,0.0,2377.0,2377.0,2377.0,2377.0,0.0,0.0,0.0,0.0,0.9999999957930163,0.9999999957930163,0.9999999957930163,2377.0,2377.0,0.0,0,1,0.0,0.0,0.0,0.0
2026-07-13,Andhra Pradesh,East Godavari,Kovvur,Paddy(Common),MTU-1010,Grade Range-2,2400.0,2400.0,2400.0,2400.0,0,7,29,231.5,18.900000000000002,52.333333333333336,146.6,780.1476666666666,5.096774193548388,0,0.0,34.5,28.1,66.0,31.3,0.1,5.699999999999998,13.299999999999999,33.300000000000004,83.9,0.0,0.0,0,2,0,0,0.0,0.0,6.399999999999999,6.314285714285712,0.0,1.200000000000001,0.1816581154909704,0.5764138852847778,2026,114.5,0,2320.0,0,0,0,0,0.0,0.0,2400.0,2400.0,2400.0,0.0,0.0,0.0,0.0,0.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,2400.0,2400.0,2400.0,0.0,0.0,0.0,0.0,0.9999999958333333,0.9999999958333333,0.9999999958333333,2400.0,2400.0,0.0,0,1,0.0,0.0,0.0,0.0
2026-07-13,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0,2450.0,0,7,29,231.5,18.900000000000002,52.333333333333336,146.6,780.1476666666666,5.096774193548388,0,0.0,34.5,28.1,66.0,31.3,0.1,5.699999999999998,13.299999999999999,33.300000000000004,83.9,0.0,0.0,0,2,0,0,0.0,0.0,6.399999999999999,6.314285714285712,0.0,1.200000000000001,0.1816581154909704,0.5764138852847778,2026,114.5,0,2320.0,0,0,0,0,100.0,4.61512051684126,2450.0,2400.0,2500.0,100.0,4.61512051684126,0.0,0.0,0.0,2450.0,2450.0,2450.0,2450.0,2400.0,2400.0,2500.0,2500.0,100.0,100.0,0.0,4.61512051684126,0.0,0.0,0.0,0.0,2450.0,2450.0,2450.0,2450.0,0.0,0.0,0.0,0.0,0.9999999959183673,0.9999999959183673,0.9999999959183673,2450.0,2450.0,0.0,0,1,0.0,0.0,0.0,0.0
2026-07-13,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0,2369.0,0,7,29,231.5,18.900000000000002,52.333333333333336,146.6,780.1476666666666,5.096774193548388,0,0.0,34.5,28.1,66.0,31.3,0.1,5.699999999999998,13.299999999999999,33.300000000000004,83.9,0.0,0.0,0,2,0,0,0.0,0.0,6.399999999999999,6.314285714285712,0.0,1.200000000000001,0.1816581154909704,0.5764138852847778,2026,114.5,0,2320.0,0,0,0,0,0.0,0.0,2369.0,2369.0,2369.0,0.0,0.0,0.0,0.0,0.0,2369.0,2369.0,2369.0,2369.0,2369.0,2369.0,2369.0,2369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2369.0,2369.0,2369.0,2369.0,0.0,0.0,0.0,0.0,0.9999999957788096,0.9999999957788096,0.9999999957788096,2369.0,2369.0,0.0,0,1,0.0,0.0,0.0,0.0
2026-07-13,Andhra Pradesh,NTR,Nandigama,Paddy(Common),,,1970.0,1970.0,1970.0,1970.0,0,7,29,231.5,18.900000000000002,52.333333333333336,146.6,780.1476666666666,5.096774193548388,0,0.0,34.5,28.1,66.0,31.3,0.1,5.699999999999998,13.299999999999999,33.300000000000004,83.9,0.0,0.0,0,2,0,0,0.0,0.0,6.399999999999999,6.314285714285712,0.0,1.200000000000001,0.1816581154909704,0.5764138852847778,2026,114.5,0,2320.0,0,0,0,0,0.0,0.0,1970.0,1970.0,1970.0,0.0,0.0,0.0,0.0,0.0,1970.0,1910.0,1970.0,1910.0,1970.0,1948.5714285714287,1970.0,1948.5714285714287,0.0,0.0,0.0,0.0,0.0,0.03141361240097585,0.0,0.03141361240097585,1950.0,1948.5714285714287,1930.0,1895.0,34.64101615137753,24.784787961280365,32.105595007246556,52.17675529489649,1.010997062260279,1.0207253833123038,1.0395778309257107,1948.5714285714287,1895.0,35.0,0,1,0.0,0.0,0.0,0.0
2026-07-13,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2390.0,2390.0,2390.0,2390.0,0,7,29,231.5,18.900000000000002,52.333333333333336,146.6,780.1476666666666,5.096774193548388,0,0.0,34.5,28.1,66.0,31.3,0.1,5.699999999999998,13.299999999999999,33.300000000000004,83.9,0.0,0.0,0,2,0,0,0.0,0.0,6.399999999999999,6.314285714285712,0.0,1.200000000000001,0.1816581154909704,0.5764138852847778,2026,114.5,0,2320.0,0,0,0,0,0.0,0.0,2445.0,2445.0,2445.0,0.0,0.0,0.0230125522049684,0.0230125522049684,0.0230125522049684,2390.0,2390.0,2390.0,2389.0,2390.0,2390.0,2390.0,2390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004185851803324186,2390.0,2390.0,2389.9285714285716,2389.8333333333335,0.0,0.0,0.26726124196124523,0.379049021803634,0.9999999958158995,1.0000298831404348,1.0000697356855996,2390.0,2389.8333333333335,0.09523809523807358,0,1,0.0,0.0,0.0,0.0
