date,temp_max,temp_min,precipitation,rainfall,humidity,wind_max
2021-01-02,29.6,18.9,0.0,0.0,69,18.0
2021-01-03,29.5,19.0,0.0,0.0,74,16.5
2021-01-04,29.6,18.8,0.0,0.0,73,17.2
2021-01-05,31.0,20.7,0.0,0.0,73,16.4
2021-01-06,28.0,22.1,0.0,0.0,73,12.1
2021-01-07,30.5,22.5,0.0,0.0,72,13.1
2021-01-08,32.2,20.9,0.0,0.0,72,16.9
2021-01-09,31.7,19.9,0.0,0.0,70,16.0
2021-01-10,32.4,19.3,0.0,0.0,68,11.6
2021-01-11,32.9,20.2,0.0,0.0,69,11.8
2021-01-12,32.4,19.9,0.0,0.0,72,13.1
2021-01-13,32.2,20.7,0.0,0.0,74,13.2
2021-01-14,32.3,21.0,0.0,0.0,72,13.5
2021-01-15,31.5,21.7,0.0,0.0,73,16.2
2021-01-16,31.7,19.7,0.0,0.0,72,16.3
2021-01-17,30.8,20.4,0.0,0.0,71,16.4
2021-01-18,29.7,20.9,0.2,0.2,74,17.8
2021-01-19,31.6,20.2,0.0,0.0,70,12.3
2021-01-20,33.0,18.7,0.0,0.0,70,14.1
2021-01-21,33.6,19.5,0.0,0.0,70,17.7
2021-01-22,32.1,21.0,0.0,0.0,73,13.6
2021-01-23,32.2,21.7,0.0,0.0,73,17.5
2021-01-24,32.3,21.7,0.0,0.0,72,14.9
2021-01-25,32.4,20.8,0.0,0.0,73,17.8
2021-01-26,32.5,20.5,0.0,0.0,71,14.2
2021-01-27,31.6,21.1,0.0,0.0,73,18.7
2021-01-28,30.0,21.7,0.3,0.3,75,14.0
2021-01-29,29.8,21.4,0.4,0.4,77,11.1
2021-01-30,32.5,20.6,0.0,0.0,72,12.8
2021-01-31,30.6,21.5,0.2,0.2,75,14.8
2021-02-01,30.2,22.1,0.1,0.1,73,15.0
2021-02-02,31.4,20.8,0.0,0.0,68,16.9
2021-02-03,31.8,19.5,0.0,0.0,66,15.1
2021-02-04,30.8,18.3,0.0,0.0,63,15.2
2021-02-05,31.0,18.0,0.0,0.0,65,18.1
2021-02-06,32.5,18.7,0.0,0.0,64,14.8
2021-02-07,33.2,18.7,0.0,0.0,61,12.4
2021-02-08,31.5,20.2,0.0,0.0,66,13.0
2021-02-09,31.8,19.2,0.0,0.0,68,17.7
2021-02-10,32.3,19.2,0.0,0.0,68,13.8
2021-02-11,32.1,19.4,0.0,0.0,71,20.0
2021-02-12,31.9,19.1,0.0,0.0,68,16.7
2021-02-13,32.3,19.0,0.0,0.0,67,19.3
2021-02-14,32.8,18.1,0.0,0.0,68,20.5
2021-02-15,33.7,19.2,0.0,0.0,66,17.3
2021-02-16,32.9,19.9,0.0,0.0,70,14.5
2021-02-17,33.1,19.8,0.0,0.0,69,17.4
2021-02-18,32.2,20.7,0.3,0.3,69,18.3
2021-02-19,31.0,22.4,0.2,0.2,62,19.1
2021-02-20,27.8,22.0,0.2,0.2,66,22.1
2021-02-21,30.2,21.3,0.0,0.0,64,17.2
2021-02-22,33.8,20.8,0.0,0.0,64,12.1
2021-02-23,33.9,19.9,0.0,0.0,67,15.2
2021-02-24,34.6,20.0,0.0,0.0,67,16.9
2021-02-25,36.6,20.2,0.0,0.0,66,18.0
2021-02-26,37.6,20.3,0.0,0.0,67,17.9
2021-02-27,36.4,21.2,0.0,0.0,71,17.7
2021-02-28,37.0,22.3,0.0,0.0,71,22.0
2021-03-01,35.5,21.8,0.0,0.0,71,18.9
2021-03-02,35.1,21.7,0.0,0.0,70,21.3
2021-03-03,36.4,21.1,0.0,0.0,65,16.9
2021-03-04,35.5,21.9,0.0,0.0,68,20.2
2021-03-05,35.5,20.2,0.0,0.0,64,14.8
2021-03-06,36.8,19.8,0.0,0.0,68,19.8
2021-03-07,36.3,21.6,0.0,0.0,72,21.0
2021-03-08,35.3,22.9,0.2,0.2,72,19.9
2021-03-09,35.1,21.9,0.0,0.0,69,15.9
2021-03-10,35.9,21.5,0.0,0.0,69,17.3
2021-03-11,35.4,23.0,0.0,0.0,71,16.8
2021-03-12,35.9,21.2,0.0,0.0,68,18.1
2021-03-13,36.3,20.6,0.0,0.0,61,15.5
2021-03-14,36.2,21.0,0.0,0.0,66,16.7
2021-03-15,35.3,22.5,0.0,0.0,67,13.9
2021-03-16,36.0,23.7,0.0,0.0,68,17.3
2021-03-17,37.4,22.8,0.0,0.0,69,21.7
2021-03-18,35.6,23.3,0.0,0.0,68,16.9
2021-03-19,36.9,22.0,0.0,0.0,66,18.7
2021-03-20,37.7,21.0,0.0,0.0,64,21.2
2021-03-21,37.7,22.8,0.0,0.0,62,17.7
2021-03-22,37.1,24.0,0.0,0.0,68,16.7
2021-03-23,38.2,22.1,0.0,0.0,61,19.2
2021-03-24,38.0,21.9,0.0,0.0,58,16.7
2021-03-25,38.7,23.0,0.0,0.0,57,16.1
2021-03-26,38.9,23.7,0.0,0.0,63,19.3
2021-03-27,38.0,23.8,0.0,0.0,66,15.9
2021-03-28,38.8,24.8,0.0,0.0,68,19.5
2021-03-29,38.3,24.1,0.0,0.0,69,21.4
2021-03-30,39.8,25.1,0.0,0.0,67,20.2
2021-03-31,41.8,24.8,0.0,0.0,67,23.5
2021-04-01,39.6,24.4,0.0,0.0,69,21.6
2021-04-02,41.0,25.8,0.0,0.0,64,20.3
2021-04-03,38.1,26.8,0.1,0.1,67,15.5
2021-04-04,39.3,26.9,0.0,0.0,66,13.1
2021-04-05,37.1,26.6,40.6,40.6,73,14.7
2021-04-06,37.0,24.9,0.0,0.0,68,17.7
2021-04-07,37.1,25.2,0.0,0.0,67,18.1
2021-04-08,36.8,25.8,0.0,0.0,66,18.1
2021-04-09,36.0,25.4,0.4,0.4,66,17.8
2021-04-10,36.1,25.3,0.0,0.0,65,16.3
2021-04-11,37.0,25.5,0.0,0.0,65,18.7
2021-04-12,37.3,25.6,0.1,0.1,67,15.3
2021-04-13,37.1,26.7,1.6,1.6,67,16.5
2021-04-14,37.0,26.5,0.3,0.3,64,16.6
2021-04-15,34.2,25.5,4.4,4.4,71,9.7
2021-04-16,35.5,25.5,0.7,0.7,69,14.7
2021-04-17,37.7,25.4,0.4,0.4,66,16.2
2021-04-18,37.8,25.9,1.5,1.5,68,16.3
2021-04-19,38.6,26.8,4.1,4.1,69,13.1
2021-04-20,36.1,27.3,0.7,0.7,69,16.1
2021-04-21,36.4,26.2,0.2,0.2,66,18.7
2021-04-22,35.7,27.1,1.4,1.4,70,14.7
2021-04-23,35.8,27.6,1.7,1.7,70,12.1
2021-04-24,36.8,26.7,0.2,0.2,71,17.7
2021-04-25,39.0,27.2,0.0,0.0,65,15.7
2021-04-26,38.5,27.0,0.1,0.1,66,17.3
2021-04-27,38.4,26.2,0.0,0.0,64,16.6
2021-04-28,37.9,27.0,1.8,1.8,67,12.8
2021-04-29,37.1,26.9,0.0,0.0,67,15.1
2021-04-30,36.2,26.5,0.3,0.3,69,16.3
2021-05-01,36.8,26.0,0.2,0.2,65,17.1
2021-05-02,38.2,25.7,0.0,0.0,66,16.0
2021-05-03,37.2,27.1,0.0,0.0,65,14.8
2021-05-04,37.3,27.1,0.2,0.2,65,17.3
2021-05-05,37.4,27.3,0.0,0.0,64,18.4
2021-05-06,36.9,27.5,0.0,0.0,62,16.7
2021-05-07,36.1,27.0,0.2,0.2,66,16.7
2021-05-08,37.7,27.4,0.1,0.1,64,17.4
2021-05-09,37.1,28.2,0.0,0.0,63,16.6
2021-05-10,37.7,27.8,0.3,0.3,65,16.6
2021-05-11,37.1,28.7,0.0,0.0,66,16.4
2021-05-12,37.1,27.3,0.3,0.3,67,18.8
2021-05-13,35.6,28.5,2.2,2.2,70,15.9
2021-05-14,37.9,28.8,0.1,0.1,65,17.7
2021-05-15,37.8,28.3,1.5,1.5,67,22.2
2021-05-16,35.1,26.8,7.0,7.0,74,22.4
2021-05-17,35.2,26.5,3.0,3.0,75,17.1
2021-05-18,35.1,27.6,0.7,0.7,73,18.4
2021-05-19,35.3,27.6,1.0,1.0,73,18.5
2021-05-20,37.5,27.1,0.5,0.5,68,17.3
2021-05-21,38.6,26.8,16.6,16.6,75,13.2
2021-05-22,34.3,26.0,5.2,5.2,75,14.5
2021-05-23,34.5,27.4,0.0,0.0,73,16.1
2021-05-24,38.2,27.8,0.0,0.0,60,18.9
2021-05-25,37.7,27.9,0.0,0.0,40,23.4
2021-05-26,40.8,27.3,0.0,0.0,34,27.2
2021-05-27,41.1,29.1,0.0,0.0,36,26.9
2021-05-28,40.3,28.3,0.0,0.0,45,15.9
2021-05-29,37.8,28.9,0.6,0.6,57,17.5
2021-05-30,40.7,28.9,0.3,0.3,57,15.9
2021-05-31,41.6,29.7,0.9,0.9,55,13.7
2021-06-01,38.8,28.2,4.6,4.6,64,18.1
2021-06-02,37.0,27.9,6.4,6.4,74,11.0
2021-06-03,33.7,27.5,7.0,7.0,78,12.3
2021-06-04,34.4,26.7,0.3,0.3,75,15.3
2021-06-05,34.9,27.1,0.2,0.2,73,16.3
2021-06-06,35.2,26.7,3.8,3.8,71,18.0
2021-06-07,35.4,26.7,1.2,1.2,72,15.9
2021-06-08,37.6,28.1,0.1,0.1,61,16.6
2021-06-09,37.7,28.8,0.8,0.8,58,20.2
2021-06-10,34.0,26.7,0.7,0.7,66,21.8
2021-06-11,30.1,25.4,9.2,9.2,83,24.2
2021-06-12,34.2,25.1,4.2,4.2,73,23.9
2021-06-13,31.1,25.5,6.7,6.7,79,22.7
2021-06-14,29.9,25.9,4.3,4.3,81,25.0
2021-06-15,32.6,26.8,1.0,1.0,69,26.4
2021-06-16,34.0,26.2,1.4,1.4,66,20.5
2021-06-17,31.1,27.4,4.1,4.1,71,29.0
2021-06-18,34.4,25.9,0.6,0.6,72,22.8
2021-06-19,34.7,27.8,0.1,0.1,61,25.4
2021-06-20,36.4,27.9,0.0,0.0,55,22.0
2021-06-21,37.5,27.6,0.0,0.0,52,18.7
2021-06-22,36.4,27.3,0.6,0.6,62,14.8
2021-06-23,34.4,27.0,10.8,10.8,70,13.7
2021-06-24,36.0,25.6,0.8,0.8,68,20.1
2021-06-25,36.1,28.2,0.0,0.0,56,23.2
2021-06-26,33.9,27.3,4.9,4.9,70,19.5
2021-06-27,32.9,24.8,37.1,37.1,82,14.7
2021-06-28,32.9,25.6,3.8,3.8,79,15.6
2021-06-29,33.1,26.2,1.4,1.4,78,17.2
2021-06-30,32.9,27.5,8.3,8.3,79,15.9
2021-07-01,32.0,27.2,20.8,20.8,84,14.4
2021-07-02,31.5,25.8,10.6,10.6,83,14.5
2021-07-03,33.9,25.9,1.6,1.6,76,14.8
2021-07-04,33.7,27.0,1.0,1.0,82,11.4
2021-07-05,34.4,27.0,2.2,2.2,77,15.1
2021-07-06,34.7,26.4,0.0,0.0,76,16.2
2021-07-07,32.4,27.0,25.7,25.7,85,14.3
2021-07-08,30.7,26.0,3.4,3.4,81,14.0
2021-07-09,33.4,25.7,2.9,2.9,79,15.1
2021-07-10,32.4,25.4,4.9,4.9,83,12.2
2021-07-11,30.3,25.2,19.8,19.8,87,13.7
2021-07-12,28.1,25.1,35.4,35.4,93,10.9
2021-07-13,29.8,24.7,7.8,7.8,89,16.3
2021-07-14,30.5,24.9,20.6,20.6,86,20.3
2021-07-15,32.2,24.6,16.7,16.7,81,19.4
2021-07-16,31.4,24.6,5.0,5.0,83,15.5
2021-07-17,32.7,25.5,6.3,6.3,82,14.1
2021-07-18,31.3,25.6,9.3,9.3,83,14.0
2021-07-19,32.2,25.4,4.6,4.6,83,15.9
2021-07-20,33.3,25.8,8.9,8.9,77,23.9
2021-07-21,28.0,25.3,35.0,35.0,88,23.4
2021-07-22,26.1,24.6,90.4,90.4,91,27.4
2021-07-23,31.1,24.4,38.3,38.3,83,25.9
2021-07-24,32.5,24.6,1.7,1.7,77,25.2
2021-07-25,33.2,26.6,1.1,1.1,73,21.6
2021-07-26,33.5,26.0,4.7,4.7,75,22.7
2021-07-27,31.7,27.9,0.0,0.0,66,24.1
2021-07-28,32.9,27.5,0.0,0.0,64,24.3
2021-07-29,30.8,27.6,0.0,0.0,67,23.9
2021-07-30,33.5,27.3,0.1,0.1,66,24.6
2021-07-31,32.0,27.1,0.2,0.2,67,23.7
2021-08-01,33.3,26.9,0.0,0.0,63,24.7
2021-08-02,33.9,27.3,1.3,1.3,60,23.6
2021-08-03,34.0,26.9,0.9,0.9,63,23.0
2021-08-04,34.9,27.6,0.2,0.2,62,20.7
2021-08-05,34.9,28.2,1.2,1.2,62,22.4
2021-08-06,34.6,26.7,0.7,0.7,67,21.1
2021-08-07,35.6,26.2,0.8,0.8,69,14.9
2021-08-08,34.3,27.4,6.6,6.6,78,11.2
2021-08-09,33.5,26.7,7.1,7.1,81,10.5
2021-08-10,34.8,26.8,10.1,10.1,78,16.8
2021-08-11,34.9,26.5,0.8,0.8,74,15.8
2021-08-12,34.8,27.2,2.2,2.2,74,12.8
2021-08-13,34.1,26.3,7.4,7.4,75,16.1
2021-08-14,33.0,26.1,8.2,8.2,79,17.4
2021-08-15,32.6,26.0,6.9,6.9,80,18.8
2021-08-16,27.9,25.0,31.2,31.2,92,16.5
2021-08-17,30.0,25.4,9.4,9.4,88,17.5
2021-08-18,30.8,24.7,3.9,3.9,82,20.5
2021-08-19,31.8,24.7,15.4,15.4,84,16.6
2021-08-20,31.0,25.7,2.9,2.9,84,12.9
2021-08-21,29.6,25.0,13.3,13.3,90,16.9
2021-08-22,31.8,24.1,4.6,4.6,85,13.1
2021-08-23,32.4,25.4,0.9,0.9,81,14.3
2021-08-24,31.6,25.1,3.2,3.2,83,15.2
2021-08-25,31.7,26.2,9.8,9.8,85,11.6
2021-08-26,32.9,25.1,7.0,7.0,84,13.4
2021-08-27,31.1,25.7,7.2,7.2,87,13.5
2021-08-28,30.5,25.8,8.0,8.0,89,12.8
2021-08-29,31.5,25.1,3.9,3.9,86,14.4
2021-08-30,29.4,25.0,24.5,24.5,90,8.0
2021-08-31,30.2,24.6,5.3,5.3,87,15.3
2021-09-01,29.8,24.5,25.8,25.8,90,9.4
2021-09-02,31.6,24.6,4.6,4.6,87,12.3
2021-09-03,32.0,24.3,24.1,24.1,87,11.1
2021-09-04,32.4,24.7,18.6,18.6,87,15.0
2021-09-05,31.8,24.7,10.1,10.1,86,14.4
2021-09-06,27.0,25.4,27.8,27.8,94,16.2
2021-09-07,30.3,24.3,4.2,4.2,84,21.9
2021-09-08,31.9,26.5,0.8,0.8,78,21.3
2021-09-09,32.8,26.1,1.7,1.7,78,21.3
2021-09-10,30.8,26.2,5.6,5.6,81,18.7
2021-09-11,29.7,25.4,0.7,0.7,85,19.5
2021-09-12,32.0,25.4,1.5,1.5,79,20.4
2021-09-13,31.2,25.8,5.8,5.8,79,24.8
2021-09-14,32.3,25.6,6.2,6.2,82,23.2
2021-09-15,32.7,26.7,1.6,1.6,80,14.2
2021-09-16,32.2,25.4,1.4,1.4,84,14.6
2021-09-17,32.8,25.1,0.2,0.2,80,12.3
2021-09-18,31.9,25.4,1.9,1.9,85,11.4
2021-09-19,32.9,25.2,1.0,1.0,83,12.4
2021-09-20,30.9,25.8,10.3,10.3,85,12.5
2021-09-21,30.9,25.2,2.4,2.4,81,16.4
2021-09-22,32.1,25.6,3.1,3.1,81,13.7
2021-09-23,30.4,25.7,4.3,4.3,87,13.1
2021-09-24,31.4,24.8,23.1,23.1,88,8.6
2021-09-25,31.1,25.0,8.3,8.3,87,10.5
2021-09-26,32.2,25.4,7.6,7.6,83,15.0
2021-09-27,28.8,25.3,36.7,36.7,90,27.1
2021-09-28,31.1,24.9,3.3,3.3,86,13.2
2021-09-29,31.3,24.4,2.4,2.4,87,7.3
2021-09-30,30.0,25.6,12.2,12.2,88,12.3
2021-10-01,31.7,25.4,0.8,0.8,86,11.7
2021-10-02,31.4,25.3,3.3,3.3,86,10.0
2021-10-03,32.0,25.2,1.1,1.1,87,16.0
2021-10-04,32.4,24.6,4.6,4.6,88,10.3
2021-10-05,31.8,25.0,0.8,0.8,83,16.5
2021-10-06,30.9,25.6,12.2,12.2,89,14.8
2021-10-07,30.9,25.2,4.5,4.5,89,9.4
2021-10-08,31.9,24.7,0.6,0.6,84,9.1
2021-10-09,32.6,26.1,3.1,3.1,84,10.5
2021-10-10,33.4,26.2,2.9,2.9,84,9.1
2021-10-11,33.4,25.5,0.2,0.2,82,11.5
2021-10-12,32.6,24.6,0.8,0.8,86,11.7
2021-10-13,33.3,24.2,3.8,3.8,80,11.7
2021-10-14,33.3,25.0,0.6,0.6,84,8.6
2021-10-15,31.4,24.4,9.7,9.7,87,10.0
2021-10-16,29.2,24.4,6.4,6.4,89,11.8
2021-10-17,31.3,23.5,8.0,8.0,90,12.7
2021-10-18,30.8,24.6,3.1,3.1,89,9.4
2021-10-19,32.5,25.2,0.3,0.3,80,10.9
2021-10-20,33.1,24.3,0.0,0.0,77,8.0
2021-10-21,32.9,24.5,0.0,0.0,80,11.0
2021-10-22,33.5,24.0,0.0,0.0,71,8.3
2021-10-23,31.4,24.7,4.8,4.8,85,14.3
2021-10-24,30.3,23.3,1.4,1.4,81,13.0
2021-10-25,31.7,24.1,0.0,0.0,72,9.4
2021-10-26,31.8,23.1,0.0,0.0,75,7.9
2021-10-27,32.1,22.8,0.0,0.0,72,9.8
2021-10-28,32.2,23.4,0.3,0.3,77,16.2
2021-10-29,31.0,24.2,20.1,20.1,85,21.4
2021-10-30,31.1,23.9,10.0,10.0,88,13.8
2021-10-31,31.2,24.2,5.6,5.6,86,12.5
2021-11-01,28.8,24.0,0.9,0.9,88,15.5
2021-11-02,26.9,23.3,12.4,12.4,90,17.9
2021-11-03,27.9,23.7,23.4,23.4,89,16.2
2021-11-04,28.4,23.2,13.5,13.5,89,19.0
2021-11-05,28.6,23.0,1.8,1.8,85,19.5
2021-11-06,29.2,23.4,0.4,0.4,81,17.0
2021-11-07,29.4,22.5,0.0,0.0,77,13.6
2021-11-08,29.6,21.6,0.0,0.0,73,14.1
2021-11-09,29.8,21.7,0.0,0.0,74,16.2
2021-11-10,29.5,22.3,0.3,0.3,72,14.5
2021-11-11,25.0,22.1,27.4,27.4,90,21.1
2021-11-12,27.3,23.5,2.9,2.9,92,19.9
2021-11-13,29.5,23.7,7.0,7.0,89,15.2
2021-11-14,29.0,23.9,5.6,5.6,88,16.3
2021-11-15,29.2,24.5,5.7,5.7,88,17.7
2021-11-16,29.0,24.3,6.2,6.2,87,18.6
2021-11-17,30.7,24.2,0.1,0.1,81,22.3
2021-11-18,28.2,24.0,1.2,1.2,77,26.8
2021-11-19,25.8,23.7,11.1,11.1,93,21.4
2021-11-20,28.5,23.5,6.7,6.7,89,18.3
2021-11-21,29.5,23.9,7.4,7.4,89,17.1
2021-11-22,30.7,23.9,5.2,5.2,89,9.2
2021-11-23,30.9,23.7,3.5,3.5,89,10.1
2021-11-24,30.8,23.4,0.1,0.1,85,14.8
2021-11-25,30.6,23.6,0.0,0.0,83,14.9
2021-11-26,30.7,22.2,0.0,0.0,80,13.2
2021-11-27,29.6,22.5,0.0,0.0,78,18.0
2021-11-28,28.5,23.6,0.6,0.6,78,21.4
2021-11-29,28.8,22.6,0.0,0.0,76,17.1
2021-11-30,29.2,21.8,0.0,0.0,73,14.8
2021-12-01,28.7,20.9,0.0,0.0,73,15.8
2021-12-02,29.4,19.7,0.0,0.0,70,13.4
2021-12-03,27.4,21.3,0.2,0.2,77,12.4
2021-12-04,31.3,20.8,0.0,0.0,71,8.3
2021-12-05,31.7,21.3,0.2,0.2,75,12.1
2021-12-06,31.5,22.7,0.1,0.1,79,10.5
2021-12-07,30.9,22.6,0.2,0.2,79,12.3
2021-12-08,30.4,23.2,2.3,2.3,75,22.3
2021-12-09,26.9,23.6,1.1,1.1,81,20.2
2021-12-10,30.1,21.9,0.1,0.1,78,18.0
2021-12-11,30.9,21.5,0.0,0.0,78,14.4
2021-12-12,29.8,22.3,0.2,0.2,75,17.7
2021-12-13,29.4,22.1,0.0,0.0,74,19.2
2021-12-14,29.5,21.1,0.0,0.0,71,16.3
2021-12-15,28.5,20.4,0.0,0.0,69,12.8
2021-12-16,29.0,19.2,0.0,0.0,65,16.2
2021-12-17,28.9,18.4,0.0,0.0,64,15.1
2021-12-18,28.6,17.3,0.0,0.0,61,15.4
2021-12-19,29.0,17.8,0.0,0.0,61,10.7
2021-12-20,29.3,17.9,0.0,0.0,64,8.6
2021-12-21,28.8,16.7,0.0,0.0,68,9.4
2021-12-22,29.5,16.7,0.0,0.0,68,10.1
2021-12-23,30.4,17.1,0.0,0.0,69,12.3
2021-12-24,30.5,17.7,0.0,0.0,74,16.9
2021-12-25,31.1,18.7,0.0,0.0,73,14.1
2021-12-26,31.2,20.3,0.0,0.0,73,13.6
2021-12-27,30.4,20.3,0.2,0.2,74,10.5
2021-12-28,30.4,20.4,0.1,0.1,75,12.6
2021-12-29,29.7,20.8,1.5,1.5,78,16.4
2021-12-30,29.3,20.9,1.2,1.2,75,23.1
2021-12-31,30.1,20.7,0.0,0.0,66,19.3
2022-01-01,30.6,20.6,0.0,0.0,69,16.8
2022-01-02,30.3,20.5,0.0,0.0,71,15.3
2022-01-03,30.3,19.8,0.0,0.0,69,16.9
2022-01-04,29.9,18.8,0.0,0.0,68,13.7
2022-01-05,29.9,18.6,0.0,0.0,71,13.8
2022-01-06,30.0,19.1,0.0,0.0,72,15.2
2022-01-07,30.9,18.6,0.0,0.0,73,17.7
2022-01-08,31.2,19.4,0.0,0.0,72,19.1
2022-01-09,31.6,20.0,0.0,0.0,71,13.3
2022-01-10,31.2,19.9,0.4,0.4,70,13.5
2022-01-11,30.8,20.7,1.1,1.1,70,13.3
2022-01-12,30.4,20.8,6.4,6.4,80,15.2
2022-01-13,26.7,20.1,25.6,25.6,89,13.0
2022-01-14,27.3,19.7,5.3,5.3,87,15.4
2022-01-15,27.5,20.6,0.3,0.3,80,14.6
2022-01-16,28.6,20.2,2.0,2.0,76,17.7
2022-01-17,28.8,20.3,0.0,0.0,73,15.9
2022-01-18,29.6,19.2,0.0,0.0,72,9.1
2022-01-19,30.0,18.8,0.0,0.0,73,10.7
2022-01-20,30.9,18.0,0.0,0.0,73,11.9
2022-01-21,32.4,18.8,0.1,0.1,76,16.9
2022-01-22,33.1,18.7,0.0,0.0,72,18.9
2022-01-23,30.7,21.8,3.1,3.1,82,20.3
2022-01-24,30.5,21.0,6.0,6.0,79,13.4
2022-01-25,33.0,20.3,0.0,0.0,59,19.3
2022-01-26,30.0,20.3,0.4,0.4,74,14.8
2022-01-27,31.3,21.4,0.0,0.0,64,12.9
2022-01-28,30.6,19.5,0.0,0.0,65,11.9
2022-01-29,30.7,18.9,0.0,0.0,63,12.6
2022-01-30,32.3,18.0,0.0,0.0,65,11.8
2022-01-31,33.4,17.6,0.0,0.0,69,19.3
2022-02-01,33.2,18.9,0.0,0.0,70,18.0
2022-02-02,33.5,18.9,0.0,0.0,70,23.0
2022-02-03,32.2,19.6,0.0,0.0,71,20.5
2022-02-04,33.3,19.9,0.1,0.1,70,18.4
2022-02-05,32.8,17.6,0.0,0.0,60,10.6
2022-02-06,31.6,20.1,0.0,0.0,63,17.2
2022-02-07,32.5,19.7,0.0,0.0,65,20.0
2022-02-08,32.1,19.9,0.0,0.0,69,17.8
2022-02-09,31.8,20.6,0.0,0.0,67,18.8
2022-02-10,32.6,19.2,0.0,0.0,65,17.4
2022-02-11,34.0,19.4,0.0,0.0,62,14.8
2022-02-12,33.5,21.4,0.0,0.0,65,16.0
2022-02-13,32.4,21.5,0.0,0.0,66,17.8
2022-02-14,32.3,20.0,0.0,0.0,61,17.5
2022-02-15,32.4,19.8,0.0,0.0,63,15.1
2022-02-16,32.7,20.1,0.0,0.0,62,19.2
2022-02-17,32.1,20.0,0.3,0.3,63,11.9
2022-02-18,33.2,20.8,0.0,0.0,66,17.3
2022-02-19,33.7,20.7,0.0,0.0,67,20.5
2022-02-20,35.0,20.1,0.0,0.0,68,23.7
2022-02-21,36.2,21.0,0.1,0.1,71,23.6
2022-02-22,36.1,22.5,0.0,0.0,70,23.2
2022-02-23,34.3,22.6,0.1,0.1,68,21.1
2022-02-24,34.4,21.7,0.0,0.0,69,20.6
2022-02-25,35.0,21.0,0.0,0.0,65,15.7
2022-02-26,34.5,19.8,0.0,0.0,66,13.2
2022-02-27,34.4,20.7,0.0,0.0,61,11.2
2022-02-28,35.6,19.4,0.0,0.0,59,13.2
2022-03-01,36.0,20.0,0.0,0.0,57,19.1
2022-03-02,36.0,20.3,0.0,0.0,54,10.6
2022-03-03,36.0,21.2,0.0,0.0,59,21.4
2022-03-04,36.0,22.2,0.0,0.0,51,19.7
2022-03-05,35.9,21.7,0.0,0.0,51,19.5
2022-03-06,35.7,21.1,0.0,0.0,53,17.8
2022-03-07,35.7,22.0,0.0,0.0,59,18.3
2022-03-08,36.4,22.5,0.0,0.0,57,18.4
2022-03-09,37.2,23.4,0.0,0.0,57,22.8
2022-03-10,37.5,22.5,0.0,0.0,57,21.8
2022-03-11,37.5,22.1,0.0,0.0,54,22.8
2022-03-12,37.3,21.9,0.0,0.0,50,15.5
2022-03-13,38.3,22.5,0.0,0.0,48,19.6
2022-03-14,38.2,22.8,0.0,0.0,51,20.3
2022-03-15,39.1,22.6,0.0,0.0,52,21.2
2022-03-16,40.0,22.1,0.0,0.0,58,22.7
2022-03-17,40.8,22.5,0.0,0.0,66,25.3
2022-03-18,37.3,23.6,0.0,0.0,65,15.5
2022-03-19,35.9,23.9,0.5,0.5,68,14.4
2022-03-20,37.6,24.3,0.1,0.1,69,15.2
2022-03-21,36.2,25.8,2.4,2.4,73,25.6
2022-03-22,37.1,24.9,0.2,0.2,71,18.2
2022-03-23,37.2,25.5,0.1,0.1,73,21.0
2022-03-24,36.3,25.6,0.8,0.8,69,18.7
2022-03-25,36.3,23.9,0.6,0.6,73,17.7
2022-03-26,36.8,24.8,0.0,0.0,70,18.7
2022-03-27,37.7,25.7,0.0,0.0,71,19.0
2022-03-28,38.3,25.8,0.3,0.3,72,23.4
2022-03-29,37.4,25.4,1.0,1.0,73,22.3
2022-03-30,38.2,25.4,0.3,0.3,72,19.4
2022-03-31,36.8,26.8,2.0,2.0,72,18.3
2022-04-01,36.1,26.1,0.0,0.0,71,19.6
2022-04-02,35.8,25.6,0.0,0.0,69,20.2
2022-04-03,36.9,25.8,0.0,0.0,68,18.2
2022-04-04,36.6,26.4,0.0,0.0,68,18.1
2022-04-05,37.2,25.3,0.0,0.0,67,17.0
2022-04-06,37.3,25.7,0.0,0.0,67,15.3
2022-04-07,39.4,25.3,0.0,0.0,65,18.2
2022-04-08,38.3,23.9,0.0,0.0,68,17.4
2022-04-09,37.9,25.5,0.0,0.0,67,17.6
2022-04-10,38.0,25.7,0.2,0.2,67,17.0
2022-04-11,38.1,26.4,0.1,0.1,63,14.5
2022-04-12,37.9,25.8,0.0,0.0,66,15.9
2022-04-13,38.1,25.9,0.0,0.0,66,17.7
2022-04-14,38.3,26.2,0.0,0.0,67,18.1
2022-04-15,38.5,27.1,0.0,0.0,67,19.2
2022-04-16,38.8,27.4,0.0,0.0,66,15.6
2022-04-17,38.2,28.0,3.2,3.2,65,16.5
2022-04-18,38.8,27.9,0.3,0.3,64,18.1
2022-04-19,40.0,27.0,5.2,5.2,68,16.4
2022-04-20,40.7,27.3,0.1,0.1,68,20.2
2022-04-21,37.4,27.6,0.0,0.0,65,20.6
2022-04-22,38.6,26.2,0.0,0.0,62,16.7
2022-04-23,39.4,26.8,0.3,0.3,64,19.6
2022-04-24,41.8,27.6,0.2,0.2,60,15.6
2022-04-25,40.0,27.5,0.5,0.5,66,16.2
2022-04-26,39.3,27.5,0.5,0.5,66,15.7
2022-04-27,39.5,27.6,0.2,0.2,64,15.8
